Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,W,,Jan-00,,Chicago Bears,23,14,344,215,129,1,258,185,73,1,
2,Sun,18-Sep,W,,Feb-00,,Kansas City Chiefs,19,12,351,254,97,2,291,172,119,3,
3,Thu,22-Sep,L,,1-Feb,@,New England Patriots,0,27,284,175,109,3,282,97,185,,
4,Sun,2-Oct,W,,1-Mar,,Tennessee Titans,27,20,359,244,115,2,320,196,124,1,
5,Sun,9-Oct,L,,2-Mar,@,Minnesota Vikings,13,31,214,155,59,1,351,255,96,,
6,Sun,16-Oct,W,OT,2-Apr,,Indianapolis Colts,26,23,414,256,158,1,392,231,161,1,
7,Mon,24-Oct,L,,3-Apr,@,Denver Broncos,9,27,271,131,140,2,347,157,190,,
8,Sun,30-Oct,W,,3-May,,Detroit Lions,20,13,269,164,105,1,289,231,58,,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,13-Nov,W,,3-Jun,@,Jacksonville Jaguars,24,21,273,92,181,,327,247,80,2,
11,Mon,21-Nov,L,,4-Jun,@,Oakland Raiders,20,27,354,230,124,2,325,295,30,1,
12,Sun,27-Nov,L,,5-Jun,,San Diego Chargers,13,21,353,239,114,4,302,235,67,1,
13,Sun,4-Dec,L,,6-Jun,@,Green Bay Packers,13,21,307,184,123,1,309,200,109,1,
14,Sun,11-Dec,W,,6-Jul,@,Indianapolis Colts,22,17,316,131,185,1,348,265,83,3,
15,Sun,18-Dec,W,,6-Aug,,Jacksonville Jaguars,21,20,387,308,79,2,150,83,67,1,
16,Sat,24-Dec,W,,6-Sep,,Cincinnati Bengals,12,10,250,155,95,,294,244,50,1,
17,Sun,1-Jan,L,,7-Sep,@,Tennessee Titans,17,24,289,243,46,1,236,133,103,1,
18,Sat,7-Jan,W,,7-Oct,,Oakland Raiders,27,14,291,168,123,,203,139,64,3,
19,Sat,14-Jan,L,,8-Oct,@,New England Patriots,16,34,285,180,105,3,377,279,98,3,
