Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,9-Sep,W,,Jan-00,@,San Diego Chargers,31,28,449,329,120,1,263,183,80,1,
2,Sun,15-Sep,W,OT,Feb-00,,Tennessee Titans,30,24,452,280,172,2,248,129,119,,
3,Sun,22-Sep,L,,1-Feb,@,Baltimore Ravens,9,30,264,170,94,1,236,161,75,,
4,Sun,29-Sep,L,OT,2-Feb,,Seattle Seahawks,20,23,476,325,151,3,270,91,179,2,
5,Sun,6-Oct,L,,3-Feb,@,San Francisco 49ers,3,34,313,182,131,4,284,107,177,,
6,Sun,13-Oct,L,,4-Feb,,St. Louis Rams,13,38,420,267,153,4,216,117,99,,
7,Sun,20-Oct,L,,5-Feb,@,Kansas City Chiefs,16,17,294,221,73,1,357,231,126,2,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Sun,3-Nov,L,,6-Feb,,Indianapolis Colts,24,27,483,340,143,,314,245,69,,
10,Sun,10-Nov,L,,7-Feb,@,Arizona Cardinals,24,27,235,159,76,1,332,235,97,3,
11,Sun,17-Nov,L,,8-Feb,,Oakland Raiders,23,28,394,304,90,2,341,176,165,,
12,Sun,24-Nov,L,,9-Feb,,Jacksonville Jaguars,6,13,218,141,77,1,333,215,118,,
13,Sun,1-Dec,L,,10-Feb,,New England Patriots,31,34,385,264,121,1,453,365,88,1,
14,Thu,5-Dec,L,,11-Feb,@,Jacksonville Jaguars,20,27,406,323,83,2,281,132,149,,
15,Sun,15-Dec,L,,12-Feb,@,Indianapolis Colts,3,25,239,132,107,2,331,179,152,1,
16,Sun,22-Dec,L,,13-Feb,,Denver Broncos,13,37,240,153,87,2,511,397,114,,
17,Sun,29-Dec,L,,14-Feb,@,Tennessee Titans,10,16,288,223,65,4,311,160,151,1,
