Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,11-Sep,W,,Jan-00,,New Orleans Saints,29,19,470,341,129,,344,284,60,,
2,Sun,17-Sep,L,,1-Jan,@,Pittsburgh Steelers,9,26,237,146,91,1,335,233,102,,
3,Sun,24-Sep,W,,1-Feb,,Tampa Bay Buccaneers,34,17,494,369,125,,342,316,26,3,
4,Sun,1-Oct,L,,2-Feb,,Detroit Lions,7,14,284,197,87,3,251,154,97,,
5,Mon,9-Oct,W,,2-Mar,@,Chicago Bears,20,17,300,141,159,,274,159,115,2,
6,Sun,15-Oct,W,,2-Apr,,Green Bay Packers,23,10,351,239,112,2,227,155,72,3,
7,Sun,22-Oct,W,,2-May,,Baltimore Ravens,24,16,357,188,169,1,208,144,64,,
8,Sun,29-Oct,W,,2-Jun,@,Cleveland Browns,33,16,375,287,88,1,276,161,115,2,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,12-Nov,W,,2-Jul,@,Washington Redskins,38,30,406,304,102,2,394,313,81,1,
11,Sun,19-Nov,W,,2-Aug,,Los Angeles Rams,24,7,451,280,171,,254,209,45,1,
12,Thu,23-Nov,W,,2-Sep,@,Detroit Lions,30,23,408,272,136,,289,236,53,2,
13,Sun,3-Dec,W,,2-Oct,@,Atlanta Falcons,14,9,312,207,105,,275,173,102,,
14,Sun,10-Dec,L,,3-Oct,@,Carolina Panthers,24,31,356,256,100,3,345,129,216,1,
15,Sun,17-Dec,W,,3-Nov,,Cincinnati Bengals,34,7,346,222,124,1,161,115,46,2,
16,Sat,23-Dec,W,,3-Dec,@,Green Bay Packers,16,0,236,124,112,,239,126,113,2,
17,Sun,31-Dec,W,,13-3,,Chicago Bears,23,10,327,180,147,,201,171,30,,
18,Sun,14-Jan,W,,14-3,,New Orleans Saints,29,24,403,308,95,1,358,278,80,2,
19,Sun,21-Jan,L,,14-4,@,Philadelphia Eagles,7,38,333,263,70,3,456,346,110,,
