Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,14-Sep,L,,0-1,@,San Francisco 49ers,3,20,248,177,71,1,395,165,230,1,
2,Sun,20-Sep,W,,1-Jan,,Detroit Lions,26,16,350,151,199,1,323,285,38,3,
3,Sun,27-Sep,W,,1-Feb,,San Diego Chargers,31,14,284,121,163,1,369,279,90,2,
4,Sun,4-Oct,L,,2-Feb,@,Denver Broncos,20,23,325,212,113,1,344,200,144,2,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,18-Oct,W,,2-Mar,,Kansas City Chiefs,16,10,321,237,84,2,328,271,57,1,
7,Sun,25-Oct,W,,2-Apr,@,Detroit Lions,28,19,425,285,140,1,274,197,77,,
8,Sun,1-Nov,W,,2-May,@,Chicago Bears,23,20,327,180,147,1,305,208,97,,
9,Sun,8-Nov,W,OT,2-Jun,,St. Louis Rams,21,18,293,148,145,1,320,160,160,,
10,Sun,15-Nov,W,,2-Jul,@,Oakland Raiders,30,14,385,122,263,,371,287,84,2,
11,Sun,22-Nov,L,,3-Jul,,Green Bay Packers,13,30,342,248,94,1,320,196,124,,
12,Sun,29-Nov,W,,3-Aug,@,Atlanta Falcons,20,10,365,174,191,1,326,210,116,3,
13,Sun,6-Dec,L,,4-Aug,,Seattle Seahawks,7,38,125,94,31,1,433,260,173,1,
14,Thu,10-Dec,L,,5-Aug,@,Arizona Cardinals,20,23,389,317,72,3,393,296,97,,
15,Sun,20-Dec,W,,5-Sep,,Chicago Bears,38,17,350,221,129,,293,199,94,2,
16,Sun,27-Dec,W,,5-Oct,,New York Giants,49,17,368,150,218,,363,272,91,3,
17,Sun,3-Jan,W,,5-Nov,@,Green Bay Packers,20,13,242,91,151,2,350,274,76,2,
18,Sun,10-Jan,L,,6-Nov,,Seattle Seahawks,9,10,183,125,58,1,226,129,97,1,
