Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,L,,0-1,@,Detroit Lions,24,34,330,225,105,4,469,357,112,2,
2,Sun,15-Sep,L,,0-2,@,Chicago Bears,30,31,350,227,123,3,411,284,127,4,
3,Sun,22-Sep,L,,0-3,,Cleveland Browns,27,31,329,195,134,3,409,306,103,4,
4,Sun,29-Sep,W,,3-Jan,,Pittsburgh Steelers,34,27,393,248,145,,434,357,77,2,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,13-Oct,L,,4-Jan,,Carolina Panthers,10,35,290,215,75,2,367,236,131,,
7,Mon,21-Oct,L,,5-Jan,@,New York Giants,7,23,206,176,30,3,257,193,64,1,
8,Sun,27-Oct,L,,6-Jan,,Green Bay Packers,31,44,243,132,111,,464,282,182,,
9,Sun,3-Nov,L,,7-Jan,@,Dallas Cowboys,23,27,393,224,169,2,350,314,36,1,
10,Thu,7-Nov,W,,7-Feb,,Washington Redskins,34,27,307,216,91,1,433,242,191,,
11,Sun,17-Nov,L,,8-Feb,@,Seattle Seahawks,20,41,336,204,132,4,323,230,93,,
12,Sun,24-Nov,T,OT,2/8/2001,@,Green Bay Packers,26,26,447,215,232,1,494,298,196,,
13,Sun,1-Dec,W,OT,3/8/2001,,Chicago Bears,23,20,496,250,246,1,480,345,135,1,
14,Sun,8-Dec,L,,3/9/2001,@,Baltimore Ravens,26,29,379,265,114,1,325,228,97,3,
15,Sun,15-Dec,W,,4/9/2001,,Philadelphia Eagles,48,30,455,370,85,1,475,396,79,1,
16,Sun,22-Dec,L,,4/10/2001,@,Cincinnati Bengals,14,42,209,94,115,4,426,345,81,1,
17,Sun,29-Dec,W,,5/10/2001,,Detroit Lions,14,13,345,171,174,2,245,182,63,,
