Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,L,,0-1,@,San Diego Chargers,17,24,187,28,159,1,407,330,77,2,
2,Sun,18-Sep,L,,0-2,,Tampa Bay Buccaneers,20,24,398,212,186,1,335,230,105,1,
3,Sun,25-Sep,L,OT,0-3,,Detroit Lions,23,26,321,189,132,,358,338,20,,
4,Sun,2-Oct,L,,0-4,@,Kansas City Chiefs,17,22,341,190,151,1,350,247,103,,
5,Sun,9-Oct,W,,4-Jan,,Arizona Cardinals,34,10,332,160,172,1,291,214,77,4,
6,Sun,16-Oct,L,,5-Jan,@,Chicago Bears,10,39,286,233,53,,377,258,119,1,
7,Sun,23-Oct,L,,6-Jan,,Green Bay Packers,27,33,435,217,218,2,421,307,114,1,
8,Sun,30-Oct,W,,6-Feb,@,Carolina Panthers,24,21,361,229,132,1,405,265,140,2,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Mon,14-Nov,L,,7-Feb,@,Green Bay Packers,7,45,266,162,104,1,356,266,90,1,
11,Sun,20-Nov,L,,8-Feb,,Oakland Raiders,21,27,311,187,124,5,301,139,162,1,
12,Sun,27-Nov,L,,9-Feb,@,Atlanta Falcons,14,24,226,162,64,,335,246,89,1,
13,Sun,4-Dec,L,,10-Feb,,Denver Broncos,32,35,489,360,129,3,336,186,150,2,
14,Sun,11-Dec,L,,11-Feb,@,Detroit Lions,28,34,425,156,269,6,280,208,72,,
15,Sun,18-Dec,L,,12-Feb,,New Orleans Saints,20,42,207,102,105,1,573,412,161,2,
16,Sat,24-Dec,W,,12-Mar,@,Washington Redskins,33,26,389,148,241,,397,256,141,2,
17,Sun,1-Jan,L,,13-Mar,,Chicago Bears,13,17,301,222,79,3,209,117,92,3,
