Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,@,Denver Broncos,19,31,284,209,75,1,334,240,94,1,
2,Sun,16-Sep,W,,1-Jan,,New York Jets,27,10,331,265,66,,219,129,90,1,
3,Sun,23-Sep,L,,2-Jan,@,Oakland Raiders,31,34,433,379,54,2,321,202,119,1,
4,,,,,,,Bye Week,,,,,,,,,,,
5,Sun,7-Oct,W,,2-Feb,,Philadelphia Eagles,16,14,343,220,123,,246,168,78,2,
6,Thu,11-Oct,L,,3-Feb,@,Tennessee Titans,23,26,412,356,56,1,359,265,94,1,
7,Sun,21-Oct,W,,3-Mar,@,Cincinnati Bengals,24,17,431,264,167,2,185,105,80,1,
8,Sun,28-Oct,W,,3-Apr,,Washington Redskins,27,12,355,215,140,,255,169,86,,
9,Sun,4-Nov,W,,3-May,@,New York Giants,24,20,349,191,158,2,182,114,68,1,
10,Mon,12-Nov,W,OT,3-Jun,,Kansas City Chiefs,16,13,249,154,95,1,290,148,142,1,
11,Sun,18-Nov,L,,4-Jun,,Baltimore Ravens,10,13,309,175,134,3,200,153,47,,
12,Sun,25-Nov,L,,5-Jun,@,Cleveland Browns,14,20,242,193,49,8,238,130,108,1,
13,Sun,2-Dec,W,,5-Jul,@,Baltimore Ravens,23,20,366,270,96,3,288,177,111,2,
14,Sun,9-Dec,L,,6-Jul,,San Diego Chargers,24,34,340,271,69,2,294,200,94,,
15,Sun,16-Dec,L,OT,7-Jul,@,Dallas Cowboys,24,27,388,319,69,2,415,328,87,1,
16,Sun,23-Dec,L,,8-Jul,,Cincinnati Bengals,10,13,280,185,95,3,267,253,14,3,
17,Sun,30-Dec,W,,8-Aug,,Cleveland Browns,24,10,212,121,91,,320,182,138,4,
