Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,L,,0-1,@,New England Patriots,3,33,308,276,32,1,465,366,99,,
2,Sun,15-Sep,L,,0-2,,Seattle Seahawks,26,28,261,180,81,1,425,274,151,2,
3,Sun,22-Sep,L,,0-3,@,San Francisco 49ers,20,24,239,160,79,2,436,268,168,5,
4,Mon,30-Sep,W,,3-Jan,,Cincinnati Bengals,27,3,326,260,66,1,175,102,73,2,
5,Sun,6-Oct,L,OT,4-Jan,,Baltimore Ravens,23,26,269,192,77,2,277,139,138,3,
6,Sun,13-Oct,W,,4-Feb,@,Los Angeles Chargers,24,17,256,132,124,1,348,316,32,3,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Mon,28-Oct,W,,4-Mar,,Miami Dolphins,27,14,394,236,158,1,230,170,60,4,
9,Sun,3-Nov,W,,4-Apr,,Indianapolis Colts,26,24,273,183,90,2,328,189,139,3,
10,Sun,10-Nov,W,,4-May,,Los Angeles Rams,17,12,273,231,42,2,306,218,88,4,
11,Thu,14-Nov,L,,5-May,@,Cleveland Browns,7,21,236,178,58,4,293,189,104,,
12,Sun,24-Nov,W,,5-Jun,@,Cincinnati Bengals,16,10,338,179,159,1,244,158,86,2,
13,Sun,1-Dec,W,,5-Jul,,Cleveland Browns,20,13,323,199,124,1,279,173,106,2,
14,Sun,8-Dec,W,,5-Aug,@,Arizona Cardinals,23,17,275,135,140,2,236,165,71,3,
15,Sun,15-Dec,L,,6-Aug,,Buffalo Bills,10,17,229,178,51,5,261,131,130,2,
16,Sun,22-Dec,L,,7-Aug,@,New York Jets,10,16,260,185,75,2,259,174,85,1,
17,Sun,29-Dec,L,,8-Aug,@,Baltimore Ravens,10,28,168,77,91,2,304,81,223,2,
