Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,L,,0-1,@,Baltimore Ravens,7,35,312,246,66,7,385,215,170,,
2,Sun,18-Sep,W,,1-Jan,,Seattle Seahawks,24,0,421,297,124,,164,133,31,,
3,Sun,25-Sep,W,,1-Feb,@,Indianapolis Colts,23,20,408,341,67,3,241,144,97,1,
4,Sun,2-Oct,L,,2-Feb,@,Houston Texans,10,17,296,178,118,1,318,138,180,,
5,Sun,9-Oct,W,,2-Mar,,Tennessee Titans,38,17,431,257,174,1,306,240,66,1,
6,Sun,16-Oct,W,,2-Apr,,Jacksonville Jaguars,17,13,370,185,185,,209,76,133,,
7,Sun,23-Oct,W,,2-May,@,Arizona Cardinals,32,20,445,354,91,,330,257,73,1,
8,Sun,30-Oct,W,,2-Jun,,New England Patriots,25,17,427,329,98,1,213,170,43,,
9,Sun,6-Nov,L,,3-Jun,,Baltimore Ravens,20,23,392,322,70,2,356,289,67,1,
10,Sun,13-Nov,W,,3-Jul,@,Cincinnati Bengals,24,17,328,223,105,1,279,170,109,2,
11,,,,,,,Bye Week,,,,,,,,,,,
12,Sun,27-Nov,W,,3-Aug,@,Kansas City Chiefs,13,9,290,182,108,2,252,162,90,4,
13,Sun,4-Dec,W,,3-Sep,,Cincinnati Bengals,35,7,295,159,136,,232,128,104,2,
14,Thu,8-Dec,W,,3-Oct,,Cleveland Browns,14,3,416,269,147,3,304,206,98,2,
15,Mon,19-Dec,L,,4-Oct,@,San Francisco 49ers,3,20,389,305,84,4,287,187,100,,
16,Sat,24-Dec,W,,4-Nov,,St. Louis Rams,27,0,377,208,169,1,232,68,164,,
17,Sun,1-Jan,W,,4-Dec,@,Cleveland Browns,13,9,360,199,161,2,240,168,72,1,
18,Sun,8-Jan,L,OT,5-Dec,@,Denver Broncos,23,29,400,244,156,1,447,316,131,1,
