Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,W,,Jan-00,@,Buffalo Bills,23,21,431,273,158,3,286,150,136,2,
2,Thu,12-Sep,W,,Feb-00,,New York Jets,13,10,232,178,54,,318,189,129,4,
3,Sun,22-Sep,W,,Mar-00,,Tampa Bay Buccaneers,23,3,358,202,156,1,323,226,97,1,
4,Sun,29-Sep,W,,Apr-00,@,Atlanta Falcons,30,23,448,316,132,,457,399,58,1,
5,Sun,6-Oct,L,,1-Apr,@,Cincinnati Bengals,6,13,248,166,82,2,341,179,162,2,
6,Sun,13-Oct,W,,1-May,,New Orleans Saints,30,27,376,235,141,1,361,230,131,2,
7,Sun,20-Oct,L,OT,2-May,@,New York Jets,27,30,295,205,90,1,383,206,177,1,
8,Sun,27-Oct,W,,2-Jun,,Miami Dolphins,27,17,252,100,152,1,301,145,156,3,
9,Sun,3-Nov,W,,2-Jul,,Pittsburgh Steelers,55,31,610,413,197,1,479,371,108,3,
10,,,,,,,Bye Week,,,,,,,,,,,
11,Mon,18-Nov,L,,3-Jul,@,Carolina Panthers,20,24,390,283,107,2,300,197,103,,
12,Sun,24-Nov,W,OT,3-Aug,,Denver Broncos,34,31,440,324,116,3,412,132,280,4,
13,Sun,1-Dec,W,,3-Sep,@,Houston Texans,34,31,453,365,88,1,385,264,121,1,
14,Sun,8-Dec,W,,3-Oct,,Cleveland Browns,27,26,484,397,87,2,494,386,108,,
15,Sun,15-Dec,L,,4-Oct,@,Miami Dolphins,20,24,453,357,96,1,378,289,89,1,
16,Sun,22-Dec,W,,4-Nov,@,Baltimore Ravens,41,7,300,158,142,,358,237,121,4,
17,Sun,29-Dec,W,,4-Dec,,Buffalo Bills,34,20,382,115,267,1,393,224,169,,
18,Sat,11-Jan,W,,13-4,,Indianapolis Colts,43,22,419,185,234,,386,317,69,4,
19,Sun,19-Jan,L,,13-5,@,Denver Broncos,16,26,320,256,64,,507,400,107,,
