Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,W,,Jan-00,,Pittsburgh Steelers,33,3,465,366,99,,308,276,32,1,
2,Sun,15-Sep,W,,Feb-00,@,Miami Dolphins,43,0,379,255,124,1,184,142,42,4,
3,Sun,22-Sep,W,,Mar-00,,New York Jets,30,14,381,313,68,2,105,69,36,1,
4,Sun,29-Sep,W,,Apr-00,@,Buffalo Bills,16,10,224,150,74,1,375,240,135,4,
5,Sun,6-Oct,W,,May-00,@,Washington Redskins,33,7,442,312,130,1,223,78,145,2,
6,Thu,10-Oct,W,,Jun-00,,New York Giants,35,14,427,313,114,2,213,161,52,4,
7,Mon,21-Oct,W,,Jul-00,@,New York Jets,33,0,323,249,74,1,154,73,81,6,
8,Sun,27-Oct,W,,Aug-00,,Cleveland Browns,27,13,318,239,79,,310,151,159,3,
9,Sun,3-Nov,L,,1-Aug,@,Baltimore Ravens,20,37,342,268,74,2,372,162,210,2,
10,,,,,,,Bye Week,,,,,,,,,,,
11,Sun,17-Nov,W,,1-Sep,@,Philadelphia Eagles,17,10,298,224,74,,255,174,81,1,
12,Sun,24-Nov,W,,1-Oct,,Dallas Cowboys,13,9,282,181,101,,321,212,109,1,
13,Sun,1-Dec,L,,2-Oct,@,Houston Texans,22,28,448,303,145,1,276,224,52,,
14,Sun,8-Dec,L,,3-Oct,,Kansas City Chiefs,16,23,278,184,94,1,346,271,75,2,
15,Sun,15-Dec,W,,3-Nov,@,Cincinnati Bengals,34,13,291,116,175,,315,151,164,5,
16,Sat,21-Dec,W,,3-Dec,,Buffalo Bills,24,17,414,271,143,1,268,176,92,,
17,Sun,29-Dec,L,,4-Dec,,Miami Dolphins,24,27,352,217,135,2,389,326,63,,
18,Sat,4-Jan,L,,5-Dec,,Tennessee Titans,13,20,307,209,98,2,272,71,201,1,
