Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,W,,Jan-00,@,Arizona Cardinals,23,21,363,257,106,2,344,252,92,,
2,Sun,18-Sep,W,,Feb-00,,Miami Dolphins,31,24,463,302,161,1,457,387,70,4,
3,Thu,22-Sep,W,,Mar-00,,Houston Texans,27,0,282,97,185,,284,175,109,3,
4,Sun,2-Oct,L,,1-Mar,,Buffalo Bills,0,16,277,187,90,1,378,244,134,,
5,Sun,9-Oct,W,,1-Apr,@,Cleveland Browns,33,13,501,403,98,,262,235,27,1,
6,Sun,16-Oct,W,,1-May,,Cincinnati Bengals,35,17,437,358,79,,357,237,120,,
7,Sun,23-Oct,W,,1-Jun,@,Pittsburgh Steelers,27,16,362,222,140,2,375,281,94,1,
8,Sun,30-Oct,W,,1-Jul,@,Buffalo Bills,41,25,357,285,72,,376,209,167,,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,13-Nov,L,,2-Jul,,Seattle Seahawks,24,31,385,304,81,2,420,324,96,,
11,Sun,20-Nov,W,,2-Aug,@,San Francisco 49ers,30,17,444,273,171,,299,177,122,,
12,Sun,27-Nov,W,,2-Sep,@,New York Jets,22,17,377,286,91,,333,269,64,2,
13,Sun,4-Dec,W,,2-Oct,,Los Angeles Rams,26,10,402,269,133,,162,126,36,2,
14,Mon,12-Dec,W,,2-Nov,,Baltimore Ravens,30,23,496,401,95,3,348,306,42,1,
15,Sun,18-Dec,W,,2-Dec,@,Denver Broncos,16,3,313,177,136,,309,251,58,3,
16,Sat,24-Dec,W,,13-2,,New York Jets,41,3,325,211,114,,239,128,111,4,
17,Sun,1-Jan,W,,14-2,@,Miami Dolphins,35,14,396,276,120,,280,205,75,2,
18,Sat,14-Jan,W,,15-2,,Houston Texans,34,16,377,279,98,3,302,197,105,3,
19,Sun,22-Jan,W,,16-2,,Pittsburgh Steelers,36,17,431,374,57,,368,314,54,2,
20,Sun,5-Feb,W,OT,17-2,N,Atlanta Falcons,34,28,546,442,104,2,344,240,104,1,
