,Week,Day,Results,Wins Tally,Home,Opp,year,Base_Team,PF Tally,PA Tally,OPassY Tally,ORushY Tally,TO_lost Tally,TO_won Tally,DPassY Tally,DRushY Tally,OTotYd Tally,DTotYd Tally,after_bye,Head_Coach,OC,DC,QB
123,13,Mon,0.0,9.0,0.0,Seattle Seahawks,2013,Saints,305.0,196.0,3490.0,1075.0,13.0,17.0,2178.0,1231.0,4565.0,3409.0,0,Sean Payton,Pete Carmichael,Rob Ryan,Drew Brees
124,14,Sun,1.0,9.0,1.0,Carolina Panthers,2013,Saints,312.0,230.0,3634.0,1119.0,14.0,17.0,2480.0,1358.0,4753.0,3838.0,0,Sean Payton,Pete Carmichael,Rob Ryan,Drew Brees
125,15,Sun,0.0,10.0,0.0,St. Louis Rams,2013,Saints,343.0,243.0,3938.0,1188.0,14.0,17.0,2591.0,1486.0,5126.0,4077.0,0,Sean Payton,Pete Carmichael,Rob Ryan,Drew Brees
126,16,Sun,0.0,10.0,0.0,Carolina Panthers,2013,Saints,359.0,270.0,4309.0,1249.0,17.0,17.0,2749.0,1630.0,5558.0,4379.0,0,Sean Payton,Pete Carmichael,Rob Ryan,Drew Brees
127,17,Sun,1.0,10.0,1.0,Tampa Bay Buccaneers,2013,Saints,372.0,287.0,4548.0,1375.0,19.0,18.0,2890.0,1711.0,5923.0,4601.0,0,Sean Payton,Pete Carmichael,Rob Ryan,Drew Brees
128,1,Sun,0.0,0.0,1.0,Washington Redskins,2012,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
129,2,Sun,0.0,0.0,0.0,Carolina Panthers,2012,Saints,32.0,40.0,326.0,32.0,3.0,0.0,306.0,153.0,358.0,459.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
130,3,Sun,0.0,0.0,1.0,Kansas City Chiefs,2012,Saints,59.0,75.0,649.0,195.0,5.0,1.0,550.0,372.0,844.0,922.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
131,4,Sun,0.0,0.0,0.0,Green Bay Packers,2012,Saints,83.0,102.0,854.0,278.0,6.0,4.0,787.0,645.0,1132.0,1432.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
132,5,Sun,1.0,0.0,1.0,San Diego Chargers,2012,Saints,110.0,130.0,1283.0,323.0,6.0,6.0,1106.0,747.0,1606.0,1853.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
133,7,Sun,1.0,1.0,0.0,Tampa Bay Buccaneers,2012,Saints,141.0,154.0,1634.0,376.0,7.0,8.0,1416.0,864.0,2010.0,2280.0,1,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
134,8,Sun,0.0,2.0,0.0,Denver Broncos,2012,Saints,176.0,182.0,2011.0,457.0,8.0,8.0,1827.0,966.0,2468.0,2793.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
135,9,Mon,1.0,2.0,1.0,Philadelphia Eagles,2012,Saints,190.0,216.0,2212.0,508.0,9.0,9.0,2132.0,1191.0,2720.0,3323.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
136,10,Sun,1.0,3.0,1.0,Atlanta Falcons,2012,Saints,218.0,229.0,2443.0,648.0,11.0,11.0,2358.0,1412.0,3091.0,3770.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
137,11,Sun,1.0,4.0,0.0,Oakland Raiders,2012,Saints,249.0,256.0,2735.0,796.0,12.0,12.0,2766.0,1458.0,3531.0,4224.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
138,12,Sun,0.0,5.0,1.0,San Francisco 49ers,2012,Saints,287.0,273.0,2964.0,947.0,12.0,14.0,3050.0,1578.0,3911.0,4628.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
139,13,Thu,0.0,5.0,0.0,Atlanta Falcons,2012,Saints,308.0,304.0,3195.0,1006.0,14.0,16.0,3281.0,1722.0,4201.0,5003.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
140,14,Sun,0.0,5.0,0.0,New York Giants,2012,Saints,321.0,327.0,3530.0,1107.0,19.0,17.0,3440.0,1846.0,4637.0,5286.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
141,15,Sun,1.0,5.0,1.0,Tampa Bay Buccaneers,2012,Saints,348.0,379.0,3875.0,1249.0,23.0,19.0,3699.0,1981.0,5124.0,5680.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
142,16,Sun,1.0,6.0,0.0,Dallas Cowboys,2012,Saints,389.0,379.0,4173.0,1398.0,23.0,24.0,4018.0,2048.0,5571.0,6066.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
143,17,Sun,0.0,7.0,1.0,Carolina Panthers,2012,Saints,423.0,410.0,4619.0,1514.0,23.0,25.0,4424.0,2088.0,6133.0,6512.0,0,Aaron Kromer,Pete Carmichael,Steve Spagnuolo,Drew Brees
144,1,Thu,0.0,0.0,0.0,Green Bay Packers,2011,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
145,2,Sun,1.0,0.0,1.0,Chicago Bears,2011,Saints,34.0,42.0,396.0,81.0,1.0,0.0,296.0,103.0,477.0,399.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
146,3,Sun,1.0,1.0,1.0,Houston Texans,2011,Saints,64.0,55.0,660.0,199.0,2.0,1.0,482.0,163.0,859.0,645.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
147,4,Sun,1.0,2.0,0.0,Jacksonville Jaguars,2011,Saints,104.0,88.0,1014.0,299.0,4.0,2.0,846.0,272.0,1313.0,1118.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
148,5,Sun,1.0,3.0,0.0,Carolina Panthers,2011,Saints,127.0,98.0,1340.0,476.0,6.0,3.0,1016.0,376.0,1816.0,1392.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
149,6,Sun,0.0,4.0,0.0,Tampa Bay Buccaneers,2011,Saints,157.0,125.0,1683.0,577.0,7.0,4.0,1235.0,538.0,2260.0,1773.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
150,7,Sun,1.0,4.0,1.0,Indianapolis Colts,2011,Saints,177.0,151.0,2066.0,647.0,11.0,4.0,1538.0,655.0,2713.0,2193.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
151,8,Sun,0.0,5.0,0.0,St. Louis Rams,2011,Saints,239.0,158.0,2387.0,883.0,11.0,7.0,1635.0,810.0,3270.0,2445.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
152,9,Sun,1.0,5.0,1.0,Tampa Bay Buccaneers,2011,Saints,260.0,189.0,2614.0,939.0,13.0,8.0,1775.0,993.0,3553.0,2768.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
153,10,Sun,1.0,6.0,0.0,Atlanta Falcons,2011,Saints,287.0,205.0,2872.0,1134.0,14.0,8.0,2056.0,1077.0,4006.0,3133.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
154,12,Mon,1.0,7.0,1.0,New York Giants,2011,Saints,313.0,228.0,3194.0,1175.0,14.0,9.0,2399.0,1215.0,4369.0,3614.0,1,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
155,13,Sun,1.0,8.0,1.0,Detroit Lions,2011,Saints,362.0,252.0,3566.0,1380.0,14.0,11.0,2791.0,1288.0,4946.0,4079.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
156,14,Sun,1.0,9.0,0.0,Tennessee Titans,2011,Saints,393.0,269.0,3904.0,1480.0,14.0,12.0,3170.0,1375.0,5384.0,4545.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
157,15,Sun,1.0,10.0,0.0,Minnesota Vikings,2011,Saints,415.0,286.0,4227.0,1594.0,14.0,12.0,3484.0,1434.0,5821.0,4918.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
158,16,Mon,1.0,11.0,1.0,Atlanta Falcons,2011,Saints,457.0,306.0,4639.0,1755.0,16.0,13.0,3586.0,1539.0,6394.0,5125.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
159,17,Sun,1.0,12.0,1.0,Carolina Panthers,2011,Saints,502.0,322.0,4938.0,1919.0,18.0,14.0,4020.0,1574.0,6857.0,5594.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
160,1,Thu,1.0,0.0,1.0,Minnesota Vikings,2010,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
161,2,Mon,1.0,1.0,0.0,San Francisco 49ers,2010,Saints,14.0,9.0,229.0,79.0,0.0,1.0,162.0,91.0,308.0,253.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
162,3,Sun,0.0,2.0,1.0,Atlanta Falcons,2010,Saints,39.0,31.0,466.0,129.0,0.0,5.0,437.0,233.0,595.0,670.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
163,4,Sun,1.0,2.0,1.0,Carolina Panthers,2010,Saints,63.0,58.0,821.0,172.0,3.0,6.0,652.0,435.0,993.0,1087.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
164,5,Sun,0.0,3.0,0.0,Arizona Cardinals,2010,Saints,79.0,72.0,1083.0,293.0,5.0,7.0,785.0,553.0,1376.0,1338.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
165,6,Sun,1.0,3.0,0.0,Tampa Bay Buccaneers,2010,Saints,99.0,102.0,1356.0,378.0,9.0,8.0,938.0,594.0,1734.0,1532.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
166,7,Sun,0.0,4.0,1.0,Cleveland Browns,2010,Saints,130.0,108.0,1619.0,590.0,10.0,9.0,1173.0,636.0,2209.0,1809.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
167,8,Sun,1.0,4.0,1.0,Pittsburgh Steelers,2010,Saints,147.0,138.0,1955.0,648.0,14.0,9.0,1258.0,761.0,2603.0,2019.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
168,9,Sun,1.0,5.0,0.0,Carolina Panthers,2010,Saints,167.0,148.0,2243.0,678.0,16.0,11.0,1429.0,869.0,2921.0,2298.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
169,11,Sun,1.0,6.0,1.0,Seattle Seahawks,2010,Saints,201.0,151.0,2486.0,843.0,17.0,13.0,1497.0,996.0,3329.0,2493.0,1,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
170,12,Thu,1.0,7.0,0.0,Dallas Cowboys,2010,Saints,235.0,170.0,2868.0,955.0,19.0,15.0,1863.0,1054.0,3823.0,2917.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
171,13,Sun,1.0,8.0,0.0,Cincinnati Bengals,2010,Saints,265.0,197.0,3201.0,1036.0,21.0,18.0,2176.0,1198.0,4237.0,3374.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
172,14,Sun,1.0,9.0,1.0,St. Louis Rams,2010,Saints,299.0,227.0,3491.0,1182.0,22.0,18.0,2391.0,1294.0,4673.0,3685.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
173,15,Sun,0.0,10.0,0.0,Baltimore Ravens,2010,Saints,330.0,240.0,3704.0,1314.0,25.0,21.0,2582.0,1430.0,5018.0,4012.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
174,16,Mon,1.0,10.0,0.0,Atlanta Falcons,2010,Saints,354.0,270.0,3946.0,1341.0,26.0,21.0,2730.0,1638.0,5287.0,4368.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
175,17,Sun,0.0,11.0,1.0,Tampa Bay Buccaneers,2010,Saints,371.0,284.0,4242.0,1413.0,28.0,23.0,2870.0,1713.0,5655.0,4583.0,0,Sean Payton,Pete Carmichael,Gregg Williams,Drew Brees
