,Week,Day,Results,Wins Tally,Home,Opp,year,Base_Team,PF Tally,PA Tally,OPassY Tally,ORushY Tally,TO_lost Tally,TO_won Tally,DPassY Tally,DRushY Tally,OTotYd Tally,DTotYd Tally,after_bye,Head_Coach,OC,DC,QB
133,7,Mon,1.0,4.0,1.0,Detroit Lions,2012,Bears,149.0,71.0,1113.0,618.0,8.0,17.0,1127.0,329.0,1731.0,1456.0,1,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
134,8,Sun,1.0,5.0,1.0,Carolina Panthers,2012,Bears,162.0,78.0,1238.0,789.0,8.0,21.0,1370.0,426.0,2027.0,1796.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
135,9,Sun,1.0,6.0,0.0,Tennessee Titans,2012,Bears,185.0,100.0,1369.0,868.0,11.0,23.0,1667.0,545.0,2237.0,2212.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
136,10,Sun,0.0,7.0,1.0,Houston Texans,2012,Bears,236.0,120.0,1574.0,1028.0,12.0,28.0,1847.0,704.0,2602.0,2551.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
137,11,Mon,0.0,7.0,0.0,San Francisco 49ers,2012,Bears,242.0,133.0,1708.0,1143.0,16.0,30.0,1935.0,831.0,2851.0,2766.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jason Campbell
138,12,Sun,1.0,7.0,1.0,Minnesota Vikings,2012,Bears,249.0,165.0,1766.0,1228.0,18.0,30.0,2167.0,952.0,2994.0,3119.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
139,13,Sun,0.0,8.0,1.0,Seattle Seahawks,2012,Bears,277.0,175.0,1949.0,1341.0,20.0,33.0,2311.0,1066.0,3290.0,3377.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
140,14,Sun,0.0,8.0,0.0,Minnesota Vikings,2012,Bears,294.0,198.0,2182.0,1473.0,20.0,34.0,2594.0,1242.0,3655.0,3836.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
141,15,Sun,0.0,8.0,1.0,Green Bay Packers,2012,Bears,308.0,219.0,2502.0,1591.0,22.0,35.0,2671.0,1413.0,4093.0,4084.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
142,16,Sun,1.0,8.0,0.0,Arizona Cardinals,2012,Bears,321.0,240.0,2609.0,1674.0,23.0,37.0,2949.0,1526.0,4283.0,4475.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
143,17,Sun,1.0,9.0,0.0,Detroit Lions,2012,Bears,349.0,253.0,2754.0,1826.0,24.0,40.0,3168.0,1555.0,4580.0,4723.0,0,Lovie Smith,Mike Tice,Rod Marinelli,Jay Cutler
144,1,Sun,1.0,0.0,1.0,Atlanta Falcons,2011,Bears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
145,2,Sun,0.0,1.0,0.0,New Orleans Saints,2011,Bears,30.0,12.0,289.0,88.0,1.0,3.0,276.0,110.0,377.0,386.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
146,3,Sun,0.0,1.0,1.0,Green Bay Packers,2011,Bears,43.0,42.0,475.0,148.0,2.0,4.0,540.0,228.0,623.0,768.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
147,4,Sun,1.0,1.0,1.0,Carolina Panthers,2011,Bears,60.0,69.0,753.0,161.0,4.0,6.0,832.0,328.0,914.0,1160.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
148,5,Mon,0.0,2.0,0.0,Detroit Lions,2011,Bears,94.0,98.0,846.0,385.0,5.0,7.0,1206.0,497.0,1231.0,1703.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
149,6,Sun,1.0,2.0,1.0,Minnesota Vikings,2011,Bears,107.0,122.0,1083.0,507.0,5.0,8.0,1420.0,678.0,1590.0,2098.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
150,7,Sun,1.0,3.0,0.0,Tampa Bay Buccaneers,2011,Bears,146.0,132.0,1341.0,626.0,6.0,8.0,1653.0,731.0,1967.0,2384.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
151,9,Mon,1.0,4.0,0.0,Philadelphia Eagles,2011,Bears,170.0,150.0,1559.0,803.0,8.0,12.0,1903.0,761.0,2362.0,2664.0,1,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
152,10,Sun,1.0,5.0,1.0,Detroit Lions,2011,Bears,200.0,174.0,1767.0,967.0,10.0,14.0,2114.0,880.0,2734.0,2994.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
153,11,Sun,1.0,6.0,1.0,San Diego Chargers,2011,Bears,237.0,187.0,1874.0,1076.0,11.0,20.0,2427.0,960.0,2950.0,3387.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
154,12,Sun,0.0,7.0,0.0,Oakland Raiders,2011,Bears,268.0,207.0,2160.0,1168.0,12.0,23.0,2707.0,1012.0,3328.0,3719.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
155,13,Sun,0.0,7.0,1.0,Kansas City Chiefs,2011,Bears,288.0,232.0,2389.0,1340.0,15.0,24.0,2975.0,1085.0,3729.0,4060.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
156,14,Sun,0.0,7.0,0.0,Denver Broncos,2011,Bears,291.0,242.0,2477.0,1433.0,18.0,25.0,3114.0,1198.0,3910.0,4312.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
157,15,Sun,0.0,7.0,1.0,Seattle Seahawks,2011,Bears,301.0,255.0,2563.0,1592.0,19.0,27.0,3335.0,1322.0,4155.0,4657.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
158,16,Sun,0.0,7.0,0.0,Green Bay Packers,2011,Bears,315.0,293.0,2652.0,1724.0,24.0,28.0,3561.0,1382.0,4376.0,4943.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
159,17,Sun,1.0,7.0,0.0,Minnesota Vikings,2011,Bears,336.0,328.0,2894.0,1923.0,26.0,28.0,3843.0,1463.0,4817.0,5306.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
160,1,Sun,1.0,0.0,1.0,Detroit Lions,2010,Bears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
161,2,Sun,1.0,1.0,0.0,Dallas Cowboys,2010,Bears,19.0,14.0,362.0,101.0,4.0,3.0,148.0,20.0,463.0,168.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
162,3,Mon,1.0,2.0,1.0,Green Bay Packers,2010,Bears,46.0,34.0,632.0,139.0,4.0,6.0,522.0,56.0,771.0,578.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
163,4,Sun,0.0,3.0,0.0,New York Giants,2010,Bears,66.0,51.0,831.0,216.0,5.0,8.0,838.0,119.0,1047.0,957.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
164,5,Sun,1.0,3.0,0.0,Carolina Panthers,2010,Bears,69.0,68.0,882.0,275.0,8.0,11.0,1021.0,308.0,1157.0,1329.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Todd Collins
165,6,Sun,0.0,4.0,1.0,Seattle Seahawks,2010,Bears,92.0,74.0,911.0,493.0,12.0,14.0,1083.0,393.0,1404.0,1476.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
166,7,Sun,0.0,4.0,1.0,Washington Redskins,2010,Bears,112.0,97.0,1157.0,554.0,12.0,14.0,1325.0,504.0,1711.0,1829.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
167,9,Sun,1.0,4.0,0.0,Buffalo Bills,2010,Bears,126.0,114.0,1413.0,620.0,18.0,17.0,1512.0,625.0,2033.0,2137.0,1,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
168,10,Sun,1.0,5.0,1.0,Minnesota Vikings,2010,Bears,148.0,133.0,1591.0,725.0,19.0,20.0,1806.0,671.0,2316.0,2477.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
169,11,Thu,1.0,6.0,0.0,Miami Dolphins,2010,Bears,175.0,146.0,1821.0,855.0,21.0,24.0,1976.0,741.0,2676.0,2717.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
170,12,Sun,1.0,7.0,1.0,Philadelphia Eagles,2010,Bears,191.0,146.0,1954.0,990.0,22.0,25.0,2124.0,780.0,2944.0,2904.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
171,13,Sun,1.0,8.0,0.0,Detroit Lions,2010,Bears,222.0,172.0,2172.0,1121.0,22.0,26.0,2417.0,885.0,3293.0,3302.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
172,14,Sun,0.0,9.0,1.0,New England Patriots,2010,Bears,246.0,192.0,2369.0,1235.0,23.0,26.0,2585.0,1019.0,3604.0,3604.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
173,15,Mon,1.0,9.0,0.0,Minnesota Vikings,2010,Bears,253.0,228.0,2507.0,1282.0,27.0,26.0,2936.0,1143.0,3789.0,4079.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
174,16,Sun,1.0,10.0,1.0,New York Jets,2010,Bears,293.0,242.0,2696.0,1386.0,28.0,31.0,3095.0,1257.0,4082.0,4352.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
175,17,Sun,0.0,11.0,0.0,Green Bay Packers,2010,Bears,331.0,276.0,2898.0,1506.0,29.0,33.0,3364.0,1381.0,4404.0,4745.0,0,Lovie Smith,Mike Martz,Rod Marinelli,Jay Cutler
