Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,10-Sep,W,,Jan-00,@,Washington Redskins,30,17,356,298,58,2,264,200,64,4,
2,Sun,17-Sep,L,,1-Jan,@,Kansas City Chiefs,20,27,406,299,107,2,344,232,112,,
3,Sun,24-Sep,W,,1-Feb,,New York Giants,27,24,354,161,193,1,415,366,49,2,
4,Sun,1-Oct,W,,1-Mar,@,Los Angeles Chargers,26,24,454,240,214,,400,342,58,1,
5,Sun,8-Oct,W,,1-Apr,,Arizona Cardinals,34,7,419,297,122,1,307,276,31,1,
6,Thu,12-Oct,W,,1-May,@,Carolina Panthers,28,23,310,209,101,1,305,225,80,3,
7,Mon,23-Oct,W,,1-Jun,,Washington Redskins,34,24,371,244,127,1,344,269,75,1,
8,Sun,29-Oct,W,,1-Jul,,San Francisco 49ers,33,10,304,192,112,1,238,144,94,2,
9,Sun,5-Nov,W,,1-Aug,,Denver Broncos,51,23,419,222,197,1,226,191,35,2,
10,,,,,,,Bye Week,,,,,,,,,,,
11,Sun,19-Nov,W,,1-Sep,@,Dallas Cowboys,37,9,383,168,215,,225,113,112,4,
12,Sun,26-Nov,W,,1-Oct,,Chicago Bears,31,3,420,244,176,3,140,134,6,2,
13,Sun,3-Dec,L,,2-Oct,@,Seattle Seahawks,10,24,425,327,98,2,310,209,101,,
14,Sun,10-Dec,W,,2-Nov,@,Los Angeles Rams,43,35,455,316,139,1,307,198,109,2,
15,Sun,17-Dec,W,,2-Dec,@,New York Giants,34,29,341,233,108,,504,429,75,1,
16,Mon,25-Dec,W,,13-2,,Oakland Raiders,19,10,216,138,78,2,274,137,137,5,
17,Sun,31-Dec,L,,13-3,,Dallas Cowboys,0,6,219,149,70,2,301,172,129,1,
18,Sat,13-Jan,W,,14-3,,Atlanta Falcons,15,10,334,238,96,2,281,195,86,,
19,Sun,21-Jan,W,,15-3,,Minnesota Vikings,38,7,456,346,110,,333,263,70,3,
20,Sun,4-Feb,W,,16-3,N,New England Patriots,41,33,538,374,164,1,613,500,113,1,
