Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,W,,Jan-00,@,St. Louis Rams,31,13,403,167,236,1,335,181,154,1,
2,Sun,18-Sep,L,,1-Jan,@,Atlanta Falcons,31,35,447,314,133,3,318,180,138,2,
3,Sun,25-Sep,L,,2-Jan,,New York Giants,16,29,376,199,177,3,334,232,102,,
4,Sun,2-Oct,L,,3-Jan,,San Francisco 49ers,23,24,513,405,108,3,442,278,164,1,
5,Sun,9-Oct,L,,4-Jan,@,Buffalo Bills,24,31,489,315,174,5,331,188,143,1,
6,Sun,16-Oct,W,,4-Feb,@,Washington Redskins,20,13,422,230,192,2,287,245,42,4,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,30-Oct,W,,4-Mar,,Dallas Cowboys,34,7,495,256,239,,267,182,85,1,
9,Mon,7-Nov,L,,5-Mar,,Chicago Bears,24,30,330,211,119,2,372,208,164,2,
10,Sun,13-Nov,L,,6-Mar,,Arizona Cardinals,17,21,289,123,166,2,370,282,88,2,
11,Sun,20-Nov,W,,6-Apr,@,New York Giants,17,10,391,255,136,3,278,249,29,2,
12,Sun,27-Nov,L,,7-Apr,,New England Patriots,20,38,466,393,73,1,457,353,104,,
13,Thu,1-Dec,L,,8-Apr,@,Seattle Seahawks,14,31,330,198,132,4,347,173,174,,
14,Sun,11-Dec,W,,8-May,@,Miami Dolphins,26,10,239,188,51,2,204,95,109,3,
15,Sun,18-Dec,W,,8-Jun,,New York Jets,45,19,420,260,160,4,241,147,94,4,
16,Sat,24-Dec,W,,8-Jul,@,Dallas Cowboys,20,7,386,281,105,1,238,157,81,,
17,Sun,1-Jan,W,,8-Aug,,Washington Redskins,34,10,390,315,75,2,377,247,130,1,
