Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,W,,Jan-00,@,Cleveland Browns,27,17,294,155,139,,285,202,83,1,
2,Sun,18-Sep,L,,1-Jan,@,Denver Broncos,22,24,382,310,72,,318,187,131,2,
3,Sun,25-Sep,L,,2-Jan,,San Francisco 49ers,8,13,228,149,79,3,226,176,50,1,
4,Sun,2-Oct,W,,2-Feb,,Buffalo Bills,23,20,458,287,171,2,273,190,83,,
5,Sun,9-Oct,W,,2-Mar,@,Jacksonville Jaguars,30,20,239,162,77,1,296,200,96,2,
6,Sun,16-Oct,W,,2-Apr,,Indianapolis Colts,27,17,358,264,94,,273,179,94,3,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,30-Oct,W,,2-May,@,Seattle Seahawks,34,12,252,160,92,2,411,350,61,2,
9,Sun,6-Nov,W,,2-Jun,@,Tennessee Titans,24,17,319,210,109,,328,250,78,1,
10,Sun,13-Nov,L,,3-Jun,,Pittsburgh Steelers,17,24,279,170,109,2,328,223,105,1,
11,Sun,20-Nov,L,,4-Jun,@,Baltimore Ravens,24,31,483,364,119,3,373,268,105,1,
12,Sun,27-Nov,W,,4-Jul,,Cleveland Browns,23,20,389,257,132,1,274,140,134,1,
13,Sun,4-Dec,L,,5-Jul,@,Pittsburgh Steelers,7,35,232,128,104,2,295,159,136,,
14,Sun,11-Dec,L,,6-Jul,,Houston Texans,19,20,285,184,101,2,412,268,144,4,
15,Sun,18-Dec,W,,6-Aug,@,St. Louis Rams,20,13,283,173,110,1,305,210,95,,
16,Sat,24-Dec,W,,6-Sep,,Arizona Cardinals,23,16,301,136,165,2,316,257,59,3,
17,Sun,1-Jan,L,,7-Sep,,Baltimore Ravens,16,24,336,231,105,1,347,126,221,,
18,Sat,7-Jan,L,,8-Sep,@,Houston Texans,10,31,300,224,76,3,340,152,188,,
