Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,W,,Jan-00,@,Indianapolis Colts,34,23,330,229,101,2,380,305,75,2,
2,Thu,13-Sep,W,,Feb-00,,Baltimore Ravens,34,23,373,265,108,,425,359,66,3,
3,Sun,23-Sep,L,,1-Feb,@,Carolina Panthers,21,31,396,330,66,4,377,147,230,,
4,Sun,30-Sep,W,,1-Mar,@,Atlanta Falcons,37,36,407,308,99,1,495,403,92,,
5,Sun,7-Oct,W,,1-Apr,,Miami Dolphins,27,17,332,229,103,1,297,169,128,3,
6,Sun,14-Oct,L,,2-Apr,,Pittsburgh Steelers,21,28,275,213,62,,481,369,112,,
7,Sun,21-Oct,L,,3-Apr,@,Kansas City Chiefs,10,45,239,174,65,1,551,353,198,1,
8,Sun,28-Oct,W,,3-May,,Tampa Bay Buccaneers,37,34,402,264,138,,576,450,126,4,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,11-Nov,L,,4-May,,New Orleans Saints,14,51,284,174,110,2,509,265,244,,
11,Sun,18-Nov,L,,5-May,@,Baltimore Ravens,21,24,255,207,48,,403,136,267,1,
12,Sun,25-Nov,L,,6-May,,Cleveland Browns,20,35,372,243,129,2,342,258,84,,
13,Sun,2-Dec,L,,7-May,,Denver Broncos,10,24,313,202,111,3,361,143,218,1,
14,Sun,9-Dec,L,,8-May,@,Los Angeles Chargers,21,26,295,151,144,,288,203,85,,
15,Sun,16-Dec,W,,8-Jun,,Oakland Raiders,30,16,294,123,171,1,297,229,68,2,
16,Sun,23-Dec,L,,9-Jun,@,Cleveland Browns,18,26,209,107,102,,493,347,146,,
17,Sun,30-Dec,L,,10-Jun,@,Pittsburgh Steelers,13,16,196,71,125,,343,278,65,1,
