Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,7-Sep,W,,Jan-00,@,Baltimore Ravens,23,16,380,301,79,,423,329,94,2,
2,Sun,14-Sep,W,,Feb-00,,Atlanta Falcons,24,10,472,302,170,,309,212,97,3,
3,Sun,21-Sep,W,,Mar-00,,Tennessee Titans,33,7,300,184,116,1,326,177,149,2,
4,,,,,,,Bye Week,,,,,,,,,,,
5,Sun,5-Oct,L,,1-Mar,@,New England Patriots,17,43,320,241,79,3,505,285,220,,
6,Sun,12-Oct,T,OT,3/1/2001,,Carolina Panthers,37,37,513,320,193,2,431,284,147,1,
7,Sun,19-Oct,L,,3/2/2001,@,Indianapolis Colts,0,27,135,103,32,,506,335,171,2,
8,Sun,26-Oct,W,,4/2/2001,,Baltimore Ravens,27,24,350,239,111,2,294,187,107,2,
9,Sun,2-Nov,W,,5/2/2001,,Jacksonville Jaguars,33,23,423,232,191,2,365,233,132,1,
10,Thu,6-Nov,L,,5/3/2001,,Cleveland Browns,3,24,165,79,86,4,368,198,170,1,
11,Sun,16-Nov,W,,6/3/2001,@,New Orleans Saints,27,10,405,219,186,,330,255,75,1,
12,Sun,23-Nov,W,,7/3/2001,@,Houston Texans,22,13,372,233,139,1,248,184,64,1,
13,Sun,30-Nov,W,,8/3/2001,@,Tampa Bay Buccaneers,14,13,288,176,112,3,263,188,75,1,
14,Sun,7-Dec,L,,8/4/2001,,Pittsburgh Steelers,21,42,408,322,86,2,543,350,193,,
15,Sun,14-Dec,W,,9/4/2001,@,Cleveland Browns,30,0,347,103,244,1,107,54,53,2,
16,Mon,22-Dec,W,,10/4/2001,,Denver Broncos,37,28,353,146,207,2,385,300,85,4,
17,Sun,28-Dec,L,,10/5/2001,@,Pittsburgh Steelers,17,27,337,221,116,3,346,317,29,3,
18,Sun,4-Jan,L,,10/6/2001,@,Indianapolis Colts,10,26,254,144,110,1,482,368,114,1,
