Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,L,,0-1,@,Chicago Bears,21,24,340,277,63,3,323,242,81,1,
2,Mon,16-Sep,W,,1-Jan,,Pittsburgh Steelers,20,10,407,280,127,,278,234,44,2,
3,Sun,22-Sep,W,,1-Feb,,Green Bay Packers,34,30,297,215,82,4,399,217,182,4,
4,Sun,29-Sep,L,,2-Feb,@,Cleveland Browns,6,17,266,203,63,2,336,247,89,,
5,Sun,6-Oct,W,,2-Mar,,New England Patriots,13,6,341,179,162,2,248,166,82,2,
6,Sun,13-Oct,W,OT,2-Apr,@,Buffalo Bills,27,24,483,318,165,1,322,192,130,1,
7,Sun,20-Oct,W,,2-May,@,Detroit Lions,27,24,421,364,57,,434,357,77,,
8,Sun,27-Oct,W,,2-Jun,,New York Jets,49,9,402,323,79,1,240,147,93,2,
9,Thu,31-Oct,L,OT,3-Jun,@,Miami Dolphins,20,22,465,302,163,4,345,188,157,1,
10,Sun,10-Nov,L,OT,4-Jun,@,Baltimore Ravens,17,20,364,244,120,3,189,104,85,3,
11,Sun,17-Nov,W,,4-Jul,,Cleveland Browns,41,20,224,118,106,2,330,228,102,4,
12,,,,,,,Bye Week,,,,,,,,,,,
13,Sun,1-Dec,W,,4-Aug,@,San Diego Chargers,17,10,354,190,164,2,334,243,91,3,
14,Sun,8-Dec,W,,4-Sep,,Indianapolis Colts,42,28,430,275,155,,389,326,63,,
15,Sun,15-Dec,L,,5-Sep,@,Pittsburgh Steelers,20,30,279,222,57,1,290,184,106,1,
16,Sun,22-Dec,W,,5-Oct,,Minnesota Vikings,42,14,426,345,81,1,209,94,115,4,
17,Sun,29-Dec,W,,5-Nov,,Baltimore Ravens,34,17,392,281,111,4,222,175,47,3,
18,Sun,5-Jan,L,,6-Nov,,San Diego Chargers,10,27,439,326,113,4,318,122,196,,
