Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,L,,0-1,@,New York Jets,24,27,390,326,64,3,360,315,45,2,
2,Sun,18-Sep,W,OT,1-Jan,@,San Francisco 49ers,27,24,472,427,45,2,206,132,74,1,
3,Mon,26-Sep,W,,1-Feb,,Washington Redskins,18,16,375,250,125,2,298,233,65,2,
4,Sun,2-Oct,L,,2-Feb,,Detroit Lions,30,34,434,321,113,3,303,240,63,1,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,16-Oct,L,,3-Feb,@,New England Patriots,16,20,377,300,77,2,371,270,101,4,
7,Sun,23-Oct,W,,3-Mar,,St. Louis Rams,34,7,445,151,294,1,265,195,70,2,
8,Sun,30-Oct,L,,4-Mar,@,Philadelphia Eagles,7,34,267,182,85,1,495,256,239,,
9,Sun,6-Nov,W,,4-Apr,,Seattle Seahawks,23,13,442,279,163,1,381,219,162,3,
10,Sun,13-Nov,W,,4-May,,Buffalo Bills,44,7,433,270,163,,271,136,135,4,
11,Sun,20-Nov,W,OT,4-Jun,@,Washington Redskins,27,24,353,264,89,,339,279,60,2,
12,Thu,24-Nov,W,,4-Jul,,Miami Dolphins,20,19,303,218,85,2,352,263,89,1,
13,Sun,4-Dec,L,OT,5-Jul,@,Arizona Cardinals,13,19,336,261,75,,327,224,103,,
14,Sun,11-Dec,L,,6-Jul,,New York Giants,34,37,444,305,139,1,510,400,110,1,
15,Sat,17-Dec,W,,6-Aug,@,Tampa Bay Buccaneers,31,15,399,239,160,1,190,132,58,1,
16,Sat,24-Dec,L,,7-Aug,,Philadelphia Eagles,7,20,238,157,81,,386,281,105,1,
17,Sun,1-Jan,L,,8-Aug,@,New York Giants,14,31,300,251,49,2,437,331,106,,
