Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,12-Sep,L,,0-1,@,Washington Redskins,7,13,380,277,103,1,250,161,89,,
2,Sun,19-Sep,L,,0-2,,Chicago Bears,20,27,410,374,36,3,308,270,38,,
3,Sun,26-Sep,W,,2-Jan,@,Houston Texans,27,13,385,284,101,,340,216,124,3,
4,,,,,,,Bye Week,,,,,,,,,,,
5,Sun,10-Oct,L,,3-Jan,,Tennessee Titans,27,34,511,370,141,3,321,163,158,,
6,Sun,17-Oct,L,,4-Jan,@,Minnesota Vikings,21,24,314,220,94,2,188,93,95,1,
7,Mon,25-Oct,L,,5-Jan,,New York Giants,35,41,254,213,41,2,497,297,200,5,
8,Sun,31-Oct,L,,6-Jan,,Jacksonville Jaguars,17,35,415,365,50,4,387,238,149,1,
9,Sun,7-Nov,L,,7-Jan,@,Green Bay Packers,7,45,205,166,39,4,415,277,138,,
10,Sun,14-Nov,W,,7-Feb,@,New York Giants,33,20,427,327,100,1,480,373,107,3,
11,Sun,21-Nov,W,,7-Mar,,Detroit Lions,35,19,265,131,134,1,338,263,75,2,
12,Thu,25-Nov,L,,8-Mar,,New Orleans Saints,27,30,457,313,144,3,414,333,81,2,
13,Sun,5-Dec,W,OT,8-Apr,@,Indianapolis Colts,38,35,368,151,217,,405,365,40,4,
14,Sun,12-Dec,L,,9-Apr,,Philadelphia Eagles,27,30,349,239,110,2,429,258,171,2,
15,Sun,19-Dec,W,,9-May,,Washington Redskins,33,30,434,300,134,,341,286,55,3,
16,Sat,25-Dec,L,,10-May,@,Arizona Cardinals,26,27,382,199,183,3,271,178,93,,
17,Sun,2-Jan,W,,10-Jun,@,Philadelphia Eagles,14,13,272,113,159,1,244,123,121,4,
