Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,13-Sep,W,,Jan-00,@,Houston Texans,27,20,330,233,97,,396,298,98,2,
2,Thu,17-Sep,L,,1-Jan,,Denver Broncos,24,31,314,167,147,5,299,238,61,1,
3,Mon,28-Sep,L,,2-Jan,@,Green Bay Packers,28,38,326,251,75,1,448,325,123,,
4,Sun,4-Oct,L,,3-Jan,@,Cincinnati Bengals,21,36,461,348,113,1,445,321,124,,
5,Sun,11-Oct,L,,4-Jan,,Chicago Bears,17,18,287,170,117,,328,241,87,1,
6,Sun,18-Oct,L,,5-Jan,@,Minnesota Vikings,10,16,328,271,57,1,321,237,84,2,
7,Sun,25-Oct,W,,5-Feb,,Pittsburgh Steelers,23,13,377,239,138,,339,192,147,3,
8,Sun,1-Nov,W,,5-Mar,,Detroit Lions,45,10,340,134,206,,276,195,81,2,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,15-Nov,W,,5-Apr,@,Denver Broncos,29,13,303,197,106,,221,152,69,5,
11,Sun,22-Nov,W,,5-May,@,San Diego Chargers,33,3,385,232,153,,201,149,52,2,
12,Sun,29-Nov,W,,5-Jun,,Buffalo Bills,30,22,413,255,158,,415,286,129,2,
13,Sun,6-Dec,W,,5-Jul,@,Oakland Raiders,34,20,232,143,89,2,361,262,99,3,
14,Sun,13-Dec,W,,5-Aug,,San Diego Chargers,10,3,329,179,150,2,280,236,44,1,
15,Sun,20-Dec,W,,5-Sep,@,Baltimore Ravens,34,14,277,164,113,,366,273,93,3,
16,Sun,27-Dec,W,,5-Oct,,Cleveland Browns,17,13,258,122,136,1,368,136,232,1,
17,Sun,3-Jan,W,,5-Nov,,Oakland Raiders,23,17,339,150,189,2,205,157,48,1,
18,Sat,9-Jan,W,,5-Dec,@,Houston Texans,30,0,314,173,141,1,226,112,114,5,
19,Sat,16-Jan,L,,6-Dec,@,New England Patriots,20,27,378,243,135,1,340,302,38,,
