Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,W,,Jan-00,@,Los Angeles Chargers,38,28,362,256,106,,541,418,123,2,
2,Sun,16-Sep,W,,Feb-00,@,Pittsburgh Steelers,42,37,449,322,127,1,475,442,33,,
3,Sun,23-Sep,W,,Mar-00,,San Francisco 49ers,38,27,384,307,77,,406,228,178,,
4,Mon,1-Oct,W,,Apr-00,@,Denver Broncos,27,23,446,304,142,,385,226,159,1,
5,Sun,7-Oct,W,,May-00,,Jacksonville Jaguars,30,14,424,298,126,2,502,401,101,5,
6,Sun,14-Oct,L,,1-May,@,New England Patriots,40,43,446,352,94,2,500,327,173,1,
7,Sun,21-Oct,W,,1-Jun,,Cincinnati Bengals,45,10,551,353,198,1,239,174,65,1,
8,Sun,28-Oct,W,,1-Jul,,Denver Broncos,30,23,340,291,49,1,411,222,189,2,
9,Sun,4-Nov,W,,1-Aug,@,Cleveland Browns,37,21,499,360,139,1,388,286,102,1,
10,Sun,11-Nov,W,,1-Sep,,Arizona Cardinals,26,14,330,212,118,,260,166,94,2,
11,Mon,19-Nov,L,,2-Sep,@,Los Angeles Rams,51,54,546,448,98,5,455,379,76,2,
12,,,,,,,Bye Week,,,,,,,,,,,
13,Sun,2-Dec,W,,2-Oct,@,Oakland Raiders,40,33,469,295,174,1,442,271,171,3,
14,Sun,9-Dec,W,OT,2-Nov,,Baltimore Ravens,27,24,442,348,94,1,321,127,194,1,
15,Thu,13-Dec,L,,3-Nov,,Los Angeles Chargers,28,29,294,234,60,,407,288,119,2,
16,Sun,23-Dec,L,,4-Nov,@,Seattle Seahawks,31,38,419,265,154,2,464,254,210,,
17,Sun,30-Dec,W,,4-Dec,,Oakland Raiders,35,3,409,310,99,1,292,165,127,4,
18,Sat,12-Jan,W,,13-4,,Indianapolis Colts,31,13,433,253,180,1,266,179,87,1,
19,Sun,20-Jan,L,OT,13-5,,New England Patriots,31,37,290,249,41,,524,348,176,2,
