Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,L,,0-1,,San Francisco 49ers,17,31,295,174,121,4,256,158,98,2,
2,Thu,12-Sep,W,,1-Jan,@,Carolina Panthers,20,14,289,189,100,,352,313,39,1,
3,Sun,22-Sep,L,,2-Jan,,New York Giants,31,32,499,355,144,1,384,312,72,2,
4,Sun,29-Sep,W,,2-Feb,@,Los Angeles Rams,55,40,464,376,88,1,518,490,28,4,
5,Sun,6-Oct,L,,3-Feb,@,New Orleans Saints,24,31,252,158,94,,457,345,112,1,
6,Sun,13-Oct,L,,4-Feb,,Carolina Panthers,26,37,407,365,42,7,268,209,59,1,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,27-Oct,L,,5-Feb,@,Tennessee Titans,23,27,389,283,106,4,246,174,72,1,
9,Sun,3-Nov,L,OT,6-Feb,@,Seattle Seahawks,34,40,418,319,99,1,492,347,145,1,
10,Sun,10-Nov,W,,6-Mar,,Arizona Cardinals,30,27,457,339,118,3,417,342,75,2,
11,Sun,17-Nov,L,,7-Mar,,New Orleans Saints,17,34,334,298,36,4,328,219,109,,
12,Sun,24-Nov,W,,7-Apr,@,Atlanta Falcons,35,22,446,313,133,2,337,280,57,2,
13,Sun,1-Dec,W,,7-May,@,Jacksonville Jaguars,28,11,315,241,74,1,242,193,49,4,
14,Sun,8-Dec,W,,7-Jun,,Indianapolis Colts,38,35,542,467,75,4,309,243,66,1,
15,Sun,15-Dec,W,,7-Jul,@,Detroit Lions,38,17,495,446,49,1,295,250,45,3,
16,Sat,21-Dec,L,,8-Jul,,Houston Texans,20,23,435,329,106,5,229,161,68,2,
17,Sun,29-Dec,L,OT,9-Jul,,Atlanta Falcons,22,28,329,193,136,3,373,286,87,1,
