Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
2,Sun,17-Sep,W,,Jan-00,,Chicago Bears,29,7,311,194,117,1,310,290,20,4,
3,Sun,24-Sep,L,,1-Jan,@,Minnesota Vikings,17,34,342,316,26,3,494,369,125,,
4,Sun,1-Oct,W,,1-Feb,,New York Giants,25,23,434,323,111,,379,288,91,,
5,Thu,5-Oct,L,,2-Feb,,New England Patriots,14,19,409,319,90,,402,289,113,2,
6,Sun,15-Oct,L,,3-Feb,@,Arizona Cardinals,33,38,412,344,68,2,432,272,160,2,
7,Sun,22-Oct,L,,4-Feb,@,Buffalo Bills,27,30,447,378,69,3,434,261,173,1,
8,Sun,29-Oct,L,,5-Feb,,Carolina Panthers,3,17,279,194,85,3,254,154,100,1,
9,Sun,5-Nov,L,,6-Feb,@,New Orleans Saints,10,30,200,113,87,1,407,256,151,2,
10,Sun,12-Nov,W,,6-Mar,,New York Jets,15,10,271,181,90,1,275,219,56,2,
11,Sun,19-Nov,W,,6-Apr,@,Miami Dolphins,30,20,321,268,53,,448,365,83,5,
12,Sun,26-Nov,L,,7-Apr,@,Atlanta Falcons,20,34,373,279,94,,516,368,148,1,
13,Sun,3-Dec,L,OT,8-Apr,@,Green Bay Packers,20,26,395,230,165,1,276,77,199,1,
14,Sun,10-Dec,L,,9-Apr,,Detroit Lions,21,24,400,267,133,5,434,381,53,3,
15,Mon,18-Dec,L,,10-Apr,,Atlanta Falcons,21,24,373,289,84,1,410,209,201,,
16,Sun,24-Dec,L,,11-Apr,@,Carolina Panthers,19,22,392,326,66,3,255,140,115,1,
17,Sun,31-Dec,W,,11-May,,New Orleans Saints,31,24,455,345,110,3,323,231,92,1,
