Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,7-Sep,L,,0-1,,Carolina Panthers,14,20,264,162,102,3,334,221,113,,
2,Sun,14-Sep,L,,0-2,,St. Louis Rams,17,19,332,175,157,1,339,220,119,1,
3,Thu,18-Sep,L,,0-3,@,Atlanta Falcons,14,56,217,153,64,5,488,344,144,4,
4,Sun,28-Sep,W,,3-Jan,@,Pittsburgh Steelers,27,24,350,287,63,1,390,305,85,1,
5,Sun,5-Oct,L,OT,4-Jan,@,New Orleans Saints,31,37,314,248,66,1,511,371,140,3,
6,Sun,12-Oct,L,,5-Jan,,Baltimore Ravens,17,48,364,277,87,1,475,306,169,1,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,26-Oct,L,OT,6-Jan,,Minnesota Vikings,13,19,225,159,66,2,332,235,97,,
9,Sun,2-Nov,L,,7-Jan,@,Cleveland Browns,17,22,365,252,113,2,330,274,56,2,
10,Sun,9-Nov,L,,8-Jan,,Atlanta Falcons,17,27,373,281,92,3,322,212,110,,
11,Sun,16-Nov,W,,8-Feb,@,Washington Redskins,27,7,329,281,48,1,322,167,155,3,
12,Sun,23-Nov,L,,9-Feb,@,Chicago Bears,13,21,367,301,66,4,204,112,92,1,
13,Sun,30-Nov,L,,10-Feb,,Cincinnati Bengals,13,14,263,188,75,1,288,176,112,3,
14,Sun,7-Dec,L,,11-Feb,@,Detroit Lions,17,34,233,207,26,3,407,294,113,1,
15,Sun,14-Dec,L,,12-Feb,@,Carolina Panthers,17,19,287,136,151,3,392,269,123,1,
16,Sun,21-Dec,L,,13-Feb,,Green Bay Packers,3,20,109,93,16,1,431,310,121,1,
17,Sun,28-Dec,L,,14-Feb,,New Orleans Saints,20,23,280,97,183,1,338,268,70,3,
