Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,13-Sep,W,,Jan-00,,Baltimore Ravens,19,13,219,150,69,1,173,100,73,2,
2,Thu,17-Sep,W,,Feb-00,@,Kansas City Chiefs,31,24,299,238,61,1,314,167,147,5,
3,Sun,27-Sep,W,,Mar-00,@,Detroit Lions,24,12,354,313,41,2,290,262,28,3,
4,Sun,4-Oct,W,,Apr-00,,Minnesota Vikings,23,20,344,200,144,2,325,212,113,1,
5,Sun,11-Oct,W,,May-00,@,Oakland Raiders,16,10,297,254,43,2,288,223,65,3,
6,Sun,18-Oct,W,OT,Jun-00,@,Cleveland Browns,26,23,442,290,152,3,298,189,109,3,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,1-Nov,W,,Jul-00,,Green Bay Packers,29,10,500,340,160,1,140,50,90,,
9,Sun,8-Nov,L,,1-Jul,@,Indianapolis Colts,24,27,309,274,35,2,365,245,120,,
10,Sun,15-Nov,L,,2-Jul,,Kansas City Chiefs,13,29,221,152,69,5,303,197,106,,
11,Sun,22-Nov,W,,2-Aug,@,Chicago Bears,17,15,389,219,170,,347,261,86,2,
12,Sun,29-Nov,W,OT,2-Sep,,New England Patriots,30,24,433,254,179,1,301,262,39,1,
13,Sun,6-Dec,W,,2-Oct,@,San Diego Chargers,17,3,293,159,134,1,272,179,93,3,
14,Sun,13-Dec,L,,3-Oct,,Oakland Raiders,12,15,310,276,34,2,126,99,27,,
15,Sun,20-Dec,L,,4-Oct,@,Pittsburgh Steelers,27,34,385,281,104,2,377,354,23,2,
16,Mon,28-Dec,W,OT,4-Nov,,Cincinnati Bengals,20,17,390,277,113,1,294,186,108,1,
17,Sun,3-Jan,W,,4-Dec,,San Diego Chargers,27,20,503,293,210,5,317,207,110,1,
18,Sun,17-Jan,W,,13-4,,Pittsburgh Steelers,23,16,324,215,109,,396,311,85,1,
19,Sun,24-Jan,W,,14-4,,New England Patriots,20,18,244,145,99,1,336,292,44,2,
20,Sun,7-Feb,W,,15-4,N,Carolina Panthers,24,10,194,104,90,2,315,197,118,4,
