Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,11-Sep,W,,Jan-00,,Los Angeles Chargers,24,21,321,181,140,2,249,185,64,1,
2,Sun,17-Sep,W,,Feb-00,,Dallas Cowboys,42,17,380,202,178,2,268,228,40,2,
3,Sun,24-Sep,L,,1-Feb,@,Buffalo Bills,16,26,366,255,111,2,272,197,75,,
4,Sun,1-Oct,W,,1-Mar,,Oakland Raiders,16,10,298,155,143,,254,230,24,1,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,15-Oct,L,,2-Mar,,New York Giants,10,23,412,366,46,3,266,118,148,,
7,Sun,22-Oct,L,,3-Mar,@,Los Angeles Chargers,0,21,251,182,69,3,242,162,80,,
8,Mon,30-Oct,L,,4-Mar,@,Kansas City Chiefs,19,29,364,187,177,5,276,197,79,2,
9,Sun,5-Nov,L,,5-Mar,@,Philadelphia Eagles,23,51,226,191,35,2,419,222,197,1,
10,Sun,12-Nov,L,,6-Mar,,New England Patriots,16,41,339,221,118,2,396,297,99,,
11,Sun,19-Nov,L,,7-Mar,,Cincinnati Bengals,17,20,341,229,112,2,190,141,49,,
12,Sun,26-Nov,L,,8-Mar,@,Oakland Raiders,14,21,216,160,56,1,348,244,104,1,
13,Sun,3-Dec,L,,9-Mar,@,Miami Dolphins,9,35,270,167,103,3,367,222,145,3,
14,Sun,10-Dec,W,,9-Apr,,New York Jets,23,0,273,189,84,,100,41,59,2,
15,Thu,14-Dec,W,,9-May,@,Indianapolis Colts,25,13,462,251,211,1,228,158,70,,
16,Sun,24-Dec,L,,10-May,@,Washington Redskins,11,27,330,171,159,3,386,299,87,2,
17,Sun,31-Dec,L,,11-May,,Kansas City Chiefs,24,27,336,226,110,3,379,269,110,2,
