Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,W,,Jan-00,,Cincinnati Bengals,24,21,323,242,81,1,340,277,63,3,
2,Sun,15-Sep,W,,Feb-00,,Minnesota Vikings,31,30,411,284,127,4,350,227,123,3,
3,Sun,22-Sep,W,,Mar-00,@,Pittsburgh Steelers,40,23,258,151,107,,459,379,80,5,
4,Sun,29-Sep,L,,1-Mar,@,Detroit Lions,32,40,417,286,131,4,387,228,159,3,
5,Sun,6-Oct,L,,2-Mar,,New Orleans Saints,18,26,434,340,94,1,347,283,64,,
6,Thu,10-Oct,W,,2-Apr,,New York Giants,27,21,372,262,110,,355,232,123,3,
7,Sun,20-Oct,L,,3-Apr,@,Washington Redskins,41,45,359,219,140,1,499,290,209,1,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Mon,4-Nov,W,,3-May,@,Green Bay Packers,27,20,442,271,171,,312,113,199,1,
10,Sun,10-Nov,L,,4-May,,Detroit Lions,19,21,338,300,38,1,364,219,145,1,
11,Sun,17-Nov,W,OT,4-Jun,,Baltimore Ravens,23,20,319,215,104,,317,143,174,2,
12,Sun,24-Nov,L,,5-Jun,@,St. Louis Rams,21,42,424,344,80,3,406,148,258,,
13,Sun,1-Dec,L,OT,6-Jun,@,Minnesota Vikings,20,23,480,345,135,1,496,250,246,1,
14,Mon,9-Dec,W,,6-Jul,,Dallas Cowboys,45,28,490,341,149,,328,130,198,,
15,Sun,15-Dec,W,,6-Aug,@,Cleveland Browns,38,31,440,261,179,3,366,273,93,2,
16,Sun,22-Dec,L,,7-Aug,@,Philadelphia Eagles,11,54,257,196,61,2,514,225,289,1,
17,Sun,29-Dec,L,,8-Aug,,Green Bay Packers,28,33,345,224,121,2,473,313,160,2,
