Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,,Kansas City Chiefs,28,38,541,418,123,2,362,256,106,,
2,Sun,16-Sep,W,,1-Jan,@,Buffalo Bills,31,20,349,240,109,,293,209,84,2,
3,Sun,23-Sep,L,,2-Jan,@,Los Angeles Rams,23,35,356,215,141,2,521,350,171,2,
4,Sun,30-Sep,W,,2-Feb,,San Francisco 49ers,29,27,368,242,126,1,364,288,76,2,
5,Sun,7-Oct,W,,2-Mar,,Oakland Raiders,26,10,412,333,79,,289,248,41,2,
6,Sun,14-Oct,W,,2-Apr,@,Cleveland Browns,38,14,449,203,246,1,317,214,103,2,
7,Sun,21-Oct,W,,2-May,,Tennessee Titans,20,19,344,297,47,,390,226,164,1,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Sun,4-Nov,W,,2-Jun,@,Seattle Seahawks,25,17,375,215,160,,356,202,154,1,
10,Sun,11-Nov,W,,2-Jul,@,Oakland Raiders,20,6,335,222,113,1,317,203,114,1,
11,Sun,18-Nov,L,,3-Jul,,Denver Broncos,22,23,479,384,95,2,325,217,108,,
12,Sun,25-Nov,W,,3-Aug,,Arizona Cardinals,45,10,414,236,178,1,149,87,62,1,
13,Sun,2-Dec,W,,3-Sep,@,Pittsburgh Steelers,33,30,371,286,85,,336,271,65,1,
14,Sun,9-Dec,W,,3-Oct,,Cincinnati Bengals,26,21,288,203,85,,295,151,144,,
15,Thu,13-Dec,W,,3-Nov,@,Kansas City Chiefs,29,28,407,288,119,2,294,234,60,,
16,Sat,22-Dec,L,,4-Nov,,Baltimore Ravens,10,22,198,147,51,3,361,202,159,1,
17,Sun,30-Dec,W,,4-Dec,@,Denver Broncos,23,9,276,160,116,4,370,288,82,4,
18,Sun,6-Jan,W,,13-4,@,Baltimore Ravens,23,17,243,154,89,1,229,139,90,3,
19,Sun,13-Jan,L,,13-5,@,New England Patriots,28,41,335,316,19,2,498,343,155,,
