Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,9-Sep,L,,0-1,,Philadelphia Eagles,27,33,382,308,74,3,443,180,263,2,
2,Sun,15-Sep,L,,0-2,@,Green Bay Packers,20,38,422,314,108,1,580,441,139,1,
3,Sun,22-Sep,L,,0-3,,Detroit Lions,20,27,420,300,120,2,441,378,63,1,
4,Sun,29-Sep,W,,3-Jan,@,Oakland Raiders,24,14,339,217,122,1,298,194,104,3,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,13-Oct,L,,4-Jan,@,Dallas Cowboys,16,31,433,217,216,2,213,165,48,1,
7,Sun,20-Oct,W,,4-Feb,,Chicago Bears,45,41,499,290,209,1,359,219,140,1,
8,Sun,27-Oct,L,,5-Feb,@,Denver Broncos,21,45,266,154,112,5,446,339,107,4,
9,Sun,3-Nov,W,OT,5-Mar,,San Diego Chargers,30,24,500,291,209,1,410,341,69,2,
10,Thu,7-Nov,L,,6-Mar,@,Minnesota Vikings,27,34,433,242,191,,307,216,91,1,
11,Sun,17-Nov,L,,7-Mar,@,Philadelphia Eagles,16,24,427,236,191,2,402,276,126,,
12,Mon,25-Nov,L,,8-Mar,,San Francisco 49ers,6,27,190,76,114,1,304,228,76,1,
13,Sun,1-Dec,L,,9-Mar,,New York Giants,17,24,323,184,139,1,286,206,80,1,
14,Sun,8-Dec,L,,10-Mar,,Kansas City Chiefs,10,45,257,192,65,2,346,154,192,1,
15,Sun,15-Dec,L,,11-Mar,@,Atlanta Falcons,26,27,476,373,103,7,243,189,54,2,
16,Sun,22-Dec,L,,12-Mar,,Dallas Cowboys,23,24,297,197,100,1,309,214,95,2,
17,Sun,29-Dec,L,,13-Mar,@,New York Giants,6,20,251,160,91,4,278,156,122,3,
