Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,W,,Jan-00,@,New Orleans Saints,40,32,459,306,153,,358,326,32,3,
2,Sun,16-Sep,L,,1-Jan,@,St. Louis Rams,28,31,373,197,176,1,452,301,151,3,
3,Sun,23-Sep,L,,2-Jan,,Cincinnati Bengals,31,38,381,179,202,1,478,385,93,2,
4,Sun,30-Sep,W,,2-Feb,@,Tampa Bay Buccaneers,24,22,474,321,153,,373,293,80,1,
5,Sun,7-Oct,L,,3-Feb,,Atlanta Falcons,17,24,316,187,129,2,421,338,83,2,
6,Sun,14-Oct,W,,3-Mar,,Minnesota Vikings,38,26,361,178,183,1,421,327,94,3,
7,Sun,21-Oct,L,,4-Mar,@,New York Giants,23,27,480,232,248,4,393,329,64,2,
8,Sun,28-Oct,L,,5-Mar,@,Pittsburgh Steelers,12,27,255,169,86,,355,215,140,,
9,Sun,4-Nov,L,,6-Mar,,Carolina Panthers,13,21,337,186,151,,330,201,129,,
10,,,,,,,Bye Week,,,,,,,,,,,
11,Sun,18-Nov,W,,6-Apr,,Philadelphia Eagles,31,6,361,192,169,,257,177,80,3,
12,Thu,22-Nov,W,,6-May,@,Dallas Cowboys,38,31,437,288,149,1,458,423,35,3,
13,Mon,3-Dec,W,,6-Jun,,New York Giants,17,16,370,163,207,1,390,273,117,,
14,Sun,9-Dec,W,OT,6-Jul,,Baltimore Ravens,31,28,423,244,179,1,359,173,186,2,
15,Sun,16-Dec,W,,6-Aug,@,Cleveland Browns,38,21,430,308,122,1,291,233,58,2,
16,Sun,23-Dec,W,,6-Sep,@,Philadelphia Eagles,27,20,313,185,128,1,411,321,90,2,
17,Sun,30-Dec,W,,6-Oct,,Dallas Cowboys,28,18,361,87,274,,296,196,100,3,
18,Sun,6-Jan,L,,7-Oct,,Seattle Seahawks,14,24,203,99,104,2,380,156,224,1,
