Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,10-Sep,L,,0-1,,San Diego Chargers,14,22,321,276,45,1,258,226,32,,
2,Sun,16-Sep,L,,0-2,@,Miami Dolphins,13,35,396,373,23,1,452,189,263,,
3,Sun,23-Sep,W,,2-Jan,,Pittsburgh Steelers,34,31,321,202,119,1,433,379,54,2,
4,Sun,30-Sep,L,,3-Jan,@,Denver Broncos,6,37,237,181,56,,503,338,165,1,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,14-Oct,L,,4-Jan,@,Atlanta Falcons,20,23,474,325,149,3,286,241,45,3,
7,Sun,21-Oct,W,OT,4-Feb,,Jacksonville Jaguars,26,23,351,282,69,3,209,155,54,1,
8,Sun,28-Oct,W,,4-Mar,@,Kansas City Chiefs,26,16,344,209,135,1,299,197,102,4,
9,Sun,4-Nov,L,,5-Mar,,Tampa Bay Buccaneers,32,42,424,402,22,3,515,237,278,1,
10,Sun,11-Nov,L,,6-Mar,@,Baltimore Ravens,20,55,422,350,72,3,419,341,78,1,
11,Sun,18-Nov,L,,7-Mar,,New Orleans Saints,17,38,404,284,120,2,380,229,151,,
12,Sun,25-Nov,L,,8-Mar,@,Cincinnati Bengals,10,34,218,119,99,2,415,194,221,,
13,Sun,2-Dec,L,,9-Mar,,Cleveland Browns,17,20,429,344,85,1,475,353,122,2,
14,Thu,6-Dec,L,,10-Mar,,Denver Broncos,13,26,324,263,61,2,428,288,140,1,
15,Sun,16-Dec,W,,10-Apr,,Kansas City Chiefs,15,0,385,182,203,1,119,109,10,1,
16,Sun,23-Dec,L,,11-Apr,@,Carolina Panthers,6,17,189,142,47,1,271,159,112,2,
17,Sun,30-Dec,L,,12-Apr,@,San Diego Chargers,21,24,265,150,115,1,210,140,70,,
