Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,10-Sep,L,,0-1,,Los Angeles Rams,13,33,395,300,95,3,365,225,140,,
2,Sun,16-Sep,L,,0-2,@,Denver Broncos,19,20,373,281,92,,385,217,168,1,
3,Sun,23-Sep,L,,0-3,@,Miami Dolphins,20,28,434,325,109,2,373,332,41,,
4,Sun,30-Sep,W,OT,3-Jan,,Cleveland Browns,45,42,565,426,139,2,487,279,208,4,
5,Sun,7-Oct,L,,4-Jan,@,Los Angeles Chargers,10,26,289,248,41,2,412,333,79,,
6,Sun,14-Oct,L,,5-Jan,,Seattle Seahawks,3,27,185,106,79,2,369,214,155,1,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,28-Oct,L,,6-Jan,,Indianapolis Colts,28,42,347,244,103,1,461,239,222,,
9,Thu,1-Nov,L,,7-Jan,@,San Francisco 49ers,3,34,242,140,102,,405,262,143,,
10,Sun,11-Nov,L,,8-Jan,,Los Angeles Chargers,6,20,317,203,114,1,335,222,113,1,
11,Sun,18-Nov,W,,8-Feb,@,Arizona Cardinals,23,21,325,173,152,,282,128,154,2,
12,Sun,25-Nov,L,,9-Feb,@,Baltimore Ravens,17,34,249,182,67,1,416,174,242,2,
13,Sun,2-Dec,L,,10-Feb,,Kansas City Chiefs,33,40,442,271,171,3,469,295,174,1,
14,Sun,9-Dec,W,,10-Mar,,Pittsburgh Steelers,24,21,354,299,55,1,340,300,40,1,
15,Sun,16-Dec,L,,11-Mar,@,Cincinnati Bengals,16,30,297,229,68,2,294,123,171,1,
16,Mon,24-Dec,W,,11-Apr,,Denver Broncos,27,14,273,159,114,,300,200,100,2,
17,Sun,30-Dec,L,,12-Apr,@,Kansas City Chiefs,3,35,292,165,127,4,409,310,99,1,
