Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,W,,Jan-00,,St. Louis Rams,27,23,429,346,83,3,250,173,77,,
2,Sun,16-Sep,L,,1-Jan,@,San Francisco 49ers,19,27,296,214,82,1,349,201,148,1,
3,Sun,23-Sep,L,OT,2-Jan,@,Tennessee Titans,41,44,583,442,141,1,437,378,59,2,
4,Sun,30-Sep,L,,3-Jan,,Minnesota Vikings,13,20,341,286,55,1,227,100,127,,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,14-Oct,W,OT,3-Feb,@,Philadelphia Eagles,26,23,449,311,138,1,357,286,71,3,
7,Mon,22-Oct,L,,4-Feb,@,Chicago Bears,7,13,340,243,97,4,296,125,171,,
8,Sun,28-Oct,W,,4-Mar,,Seattle Seahawks,28,24,415,331,84,1,369,236,133,2,
9,Sun,4-Nov,W,,4-Apr,@,Jacksonville Jaguars,31,14,434,285,149,,279,215,64,2,
10,Sun,11-Nov,L,,5-Apr,@,Minnesota Vikings,24,34,368,308,60,2,403,207,196,,
11,Sun,18-Nov,L,,6-Apr,,Green Bay Packers,20,24,362,252,110,4,314,219,95,1,
12,Thu,22-Nov,L,OT,7-Apr,,Houston Texans,31,34,525,419,106,1,501,296,205,1,
13,Sun,2-Dec,L,,8-Apr,,Indianapolis Colts,33,35,451,313,138,1,459,372,87,3,
14,Sun,9-Dec,L,,9-Apr,@,Green Bay Packers,20,27,386,251,135,2,288,148,140,1,
15,Sun,16-Dec,L,,10-Apr,@,Arizona Cardinals,10,38,312,228,84,4,196,97,99,1,
16,Sat,22-Dec,L,,11-Apr,,Atlanta Falcons,18,31,522,443,79,3,344,271,73,,
17,Sun,30-Dec,L,,12-Apr,,Chicago Bears,24,26,327,255,72,4,389,245,144,,
