Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,13-Sep,L,,0-1,@,San Diego Chargers,28,33,302,233,69,2,483,387,96,3,
2,Sun,20-Sep,L,,0-2,@,Minnesota Vikings,16,26,323,285,38,3,350,151,199,1,
3,Sun,27-Sep,L,,0-3,,Denver Broncos,12,24,290,262,28,3,354,313,41,2,
4,Mon,5-Oct,L,,0-4,@,Seattle Seahawks,10,13,256,203,53,1,345,235,110,3,
5,Sun,11-Oct,L,,0-5,,Arizona Cardinals,17,42,435,379,56,6,345,158,187,,
6,Sun,18-Oct,W,OT,5-Jan,,Chicago Bears,37,34,546,391,155,3,444,353,91,1,
7,Sun,25-Oct,L,,6-Jan,,Minnesota Vikings,19,28,274,197,77,,425,285,140,1,
8,Sun,1-Nov,L,,7-Jan,@,Kansas City Chiefs,10,45,276,195,81,2,340,134,206,,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,15-Nov,W,,7-Feb,@,Green Bay Packers,18,16,287,242,45,1,372,325,47,,
11,Sun,22-Nov,W,,7-Mar,,Oakland Raiders,18,13,375,266,109,,216,164,52,,
12,Thu,26-Nov,W,,7-Apr,,Philadelphia Eagles,45,14,430,322,108,,227,159,68,1,
13,Thu,3-Dec,L,,8-Apr,,Green Bay Packers,23,27,306,205,101,1,313,246,67,1,
14,Sun,13-Dec,L,,9-Apr,@,St. Louis Rams,14,21,331,220,111,1,317,114,203,2,
15,Mon,21-Dec,W,,9-May,@,New Orleans Saints,35,27,396,246,150,1,399,330,69,,
16,Sun,27-Dec,W,,9-Jun,,San Francisco 49ers,32,17,371,284,87,,322,201,121,1,
17,Sun,3-Jan,W,,9-Jul,@,Chicago Bears,24,20,349,282,67,,345,234,111,3,
