Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,L,,0-1,@,San Francisco 49ers,28,34,385,322,63,2,494,404,90,,
2,Sun,15-Sep,W,,1-Jan,,Washington Redskins,38,20,580,441,139,1,422,314,108,1,
3,Sun,22-Sep,L,,2-Jan,@,Cincinnati Bengals,30,34,399,217,182,4,297,215,82,4,
4,,,,,,,Bye Week,,,,,,,,,,,
5,Sun,6-Oct,W,,2-Feb,,Detroit Lions,22,9,449,269,180,,286,222,64,,
6,Sun,13-Oct,W,,2-Mar,@,Baltimore Ravens,19,17,438,298,140,2,360,313,47,1,
7,Sun,20-Oct,W,,2-Apr,,Cleveland Browns,31,13,357,253,104,,216,133,83,1,
8,Sun,27-Oct,W,,2-May,@,Minnesota Vikings,44,31,464,282,182,,243,132,111,,
9,Mon,4-Nov,L,,3-May,,Chicago Bears,20,27,312,113,199,1,442,271,171,,
10,Sun,10-Nov,L,,4-May,,Philadelphia Eagles,13,27,396,297,99,2,415,211,204,1,
11,Sun,17-Nov,L,,5-May,@,New York Giants,13,27,394,339,55,3,334,256,78,1,
12,Sun,24-Nov,T,OT,5/5/2001,,Minnesota Vikings,26,26,494,298,196,,447,215,232,1,
13,Thu,28-Nov,L,,5/6/2001,@,Detroit Lions,10,40,126,102,24,3,561,320,241,4,
14,Sun,8-Dec,W,,6/6/2001,,Atlanta Falcons,22,21,334,222,112,2,285,202,83,2,
15,Sun,15-Dec,W,,7/6/2001,@,Dallas Cowboys,37,36,433,283,150,1,466,332,134,2,
16,Sun,22-Dec,L,,7/7/2001,,Pittsburgh Steelers,31,38,370,219,151,2,343,192,151,2,
17,Sun,29-Dec,W,,8/7/2001,@,Chicago Bears,33,28,473,313,160,2,345,224,121,2,
18,Sun,5-Jan,L,,8/8/2001,,San Francisco 49ers,20,23,281,157,124,,381,214,167,1,
