Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,10-Sep,W,,Jan-00,,Seattle Seahawks,17,9,370,286,84,1,225,135,90,1,
2,Sun,17-Sep,L,,1-Jan,@,Atlanta Falcons,23,34,367,308,59,2,364,223,141,,
3,Sun,24-Sep,W,OT,1-Feb,,Cincinnati Bengals,27,24,344,280,64,1,301,191,110,1,
4,Thu,28-Sep,W,,1-Mar,,Chicago Bears,35,14,260,169,91,,308,205,103,4,
5,Sun,8-Oct,W,,1-Apr,@,Dallas Cowboys,35,31,342,182,160,1,408,245,163,3,
6,Sun,15-Oct,L,,2-Apr,@,Minnesota Vikings,10,23,227,155,72,3,351,239,112,2,
7,Sun,22-Oct,L,,3-Apr,,New Orleans Saints,17,26,260,79,181,1,485,324,161,2,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Mon,6-Nov,L,,4-Apr,,Detroit Lions,17,30,311,233,78,,417,353,64,1,
10,Sun,12-Nov,W,,4-May,@,Chicago Bears,23,16,342,182,160,,323,268,55,1,
11,Sun,19-Nov,L,,5-May,,Baltimore Ravens,0,23,265,190,75,5,219,161,58,1,
12,Sun,26-Nov,L,,6-May,@,Pittsburgh Steelers,28,31,307,227,80,,462,341,121,3,
13,Sun,3-Dec,W,OT,6-Jun,,Tampa Bay Buccaneers,26,20,276,77,199,1,395,230,165,1,
14,Sun,10-Dec,W,OT,6-Jul,@,Cleveland Browns,27,21,341,256,85,,345,209,136,2,
15,Sun,17-Dec,L,,7-Jul,@,Carolina Panthers,24,31,384,264,120,4,387,236,151,,
16,Sat,23-Dec,L,,8-Jul,,Minnesota Vikings,0,16,239,126,113,2,236,124,112,,
17,Sun,31-Dec,L,,9-Jul,@,Detroit Lions,11,35,256,153,103,4,356,305,51,,
