Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Thu,4-Sep,L,,0-1,@,Seattle Seahawks,16,36,255,175,80,1,398,191,207,1,
2,Sun,14-Sep,W,,1-Jan,,New York Jets,31,24,390,310,80,1,313,166,147,1,
3,Sun,21-Sep,L,,2-Jan,@,Detroit Lions,7,19,223,147,76,1,353,238,115,3,
4,Sun,28-Sep,W,,2-Feb,@,Chicago Bears,38,17,358,302,56,,496,261,235,2,
5,Thu,2-Oct,W,,2-Mar,,Minnesota Vikings,42,10,320,164,156,1,299,188,111,3,
6,Sun,12-Oct,W,,2-Apr,@,Miami Dolphins,27,24,369,248,121,,349,237,112,3,
7,Sun,19-Oct,W,,2-May,,Carolina Panthers,38,17,363,241,122,,331,223,108,1,
8,Sun,26-Oct,L,,3-May,@,New Orleans Saints,23,44,491,402,89,3,495,302,193,1,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,9-Nov,W,,3-Jun,,Chicago Bears,55,14,451,319,132,1,311,256,55,3,
11,Sun,16-Nov,W,,3-Jul,,Philadelphia Eagles,53,20,475,365,110,,429,320,109,4,
12,Sun,23-Nov,W,,3-Aug,@,Minnesota Vikings,24,21,362,207,155,,308,196,112,1,
13,Sun,30-Nov,W,,3-Sep,,New England Patriots,26,21,478,348,130,,320,236,84,,
14,Mon,8-Dec,W,,3-Oct,,Atlanta Falcons,43,37,502,323,179,,465,374,91,1,
15,Sun,14-Dec,L,,4-Oct,@,Buffalo Bills,13,21,333,175,158,2,253,140,113,1,
16,Sun,21-Dec,W,,4-Nov,@,Tampa Bay Buccaneers,20,3,431,310,121,1,109,93,16,1,
17,Sun,28-Dec,W,,4-Dec,,Detroit Lions,30,20,377,225,152,2,313,202,111,1,
18,Sun,11-Jan,W,,13-4,,Dallas Cowboys,26,21,416,297,119,1,315,170,145,1,
19,Sun,18-Jan,L,OT,13-5,@,Seattle Seahawks,22,28,306,171,135,2,397,203,194,5,
