Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,13-Sep,W,,Jan-00,@,Chicago Bears,31,23,322,189,133,,402,213,189,1,
2,Sun,20-Sep,W,,Feb-00,,Seattle Seahawks,27,17,361,234,127,1,324,205,119,2,
3,Mon,28-Sep,W,,Mar-00,,Kansas City Chiefs,38,28,448,325,123,,326,251,75,1,
4,Sun,4-Oct,W,,Apr-00,@,San Francisco 49ers,17,3,362,200,162,,196,119,77,1,
5,Sun,11-Oct,W,,May-00,,St. Louis Rams,24,10,322,236,86,3,334,143,191,4,
6,Sun,18-Oct,W,,Jun-00,,San Diego Chargers,27,20,370,237,133,,548,488,60,1,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,1-Nov,L,,1-Jun,@,Denver Broncos,10,29,140,50,90,,500,340,160,1,
9,Sun,8-Nov,L,,2-Jun,@,Carolina Panthers,29,37,402,331,71,2,427,297,130,1,
10,Sun,15-Nov,L,,3-Jun,,Detroit Lions,16,18,372,325,47,,287,242,45,1,
11,Sun,22-Nov,W,,3-Jul,@,Minnesota Vikings,30,13,320,196,124,,342,248,94,1,
12,Thu,26-Nov,L,,4-Jul,,Chicago Bears,13,17,365,188,177,2,290,189,101,,
13,Thu,3-Dec,W,,4-Aug,@,Detroit Lions,27,23,313,246,67,1,306,205,101,1,
14,Sun,13-Dec,W,,4-Sep,,Dallas Cowboys,28,7,435,205,230,,270,99,171,1,
15,Sun,20-Dec,W,,4-Oct,@,Oakland Raiders,30,20,293,190,103,2,372,252,120,2,
16,Sun,27-Dec,L,,5-Oct,@,Arizona Cardinals,8,38,178,77,101,4,381,260,121,2,
17,Sun,3-Jan,L,,6-Oct,,Minnesota Vikings,13,20,350,274,76,2,242,91,151,2,
18,Sun,10-Jan,W,,6-Nov,@,Washington Redskins,35,18,346,205,141,1,354,270,84,1,
19,Sat,16-Jan,L,OT,7-Nov,@,Arizona Cardinals,20,26,386,251,135,1,368,328,40,2,
