Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,@,Tampa Bay Buccaneers,10,16,301,291,10,2,258,128,130,,
2,Sun,16-Sep,W,,1-Jan,,New Orleans Saints,35,27,463,244,219,1,486,323,163,2,
3,Thu,20-Sep,L,,2-Jan,,New York Giants,7,36,327,267,60,5,405,280,125,,
4,Sun,30-Sep,L,,3-Jan,@,Atlanta Falcons,28,30,404,205,199,1,426,305,121,1,
5,Sun,7-Oct,L,,4-Jan,,Seattle Seahawks,12,16,190,108,82,2,310,212,98,3,
6,,,,,,,Bye Week,,,,,,,,,,,
7,Sun,21-Oct,L,,5-Jan,,Dallas Cowboys,14,19,328,216,112,2,312,227,85,1,
8,Sun,28-Oct,L,,6-Jan,@,Chicago Bears,22,23,416,297,119,2,210,131,79,3,
9,Sun,4-Nov,W,,6-Feb,@,Washington Redskins,21,13,330,201,129,,337,186,151,,
10,Sun,11-Nov,L,,7-Feb,,Denver Broncos,14,36,250,198,52,2,360,295,65,2,
11,Sun,18-Nov,L,OT,8-Feb,,Tampa Bay Buccaneers,21,27,331,234,97,1,403,236,167,3,
12,Mon,26-Nov,W,,8-Mar,@,Philadelphia Eagles,30,22,398,289,109,,311,107,204,3,
13,Sun,2-Dec,L,,9-Mar,@,Kansas City Chiefs,21,27,385,220,165,,355,197,158,,
14,Sun,9-Dec,W,,9-Apr,,Atlanta Falcons,30,20,475,280,195,,362,327,35,1,
15,Sun,16-Dec,W,,9-May,@,San Diego Chargers,31,7,372,217,155,1,164,94,70,2,
16,Sun,23-Dec,W,,9-Jun,,Oakland Raiders,17,6,271,159,112,2,189,142,47,1,
17,Sun,30-Dec,W,,9-Jul,@,New Orleans Saints,44,38,530,257,273,1,441,378,63,1,
