Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,7-Sep,W,,Jan-00,@,Tampa Bay Buccaneers,20,14,334,221,113,,264,162,102,3,
2,Sun,14-Sep,W,,Feb-00,,Detroit Lions,24,7,313,251,62,,323,253,70,3,
3,Sun,21-Sep,L,,1-Feb,,Pittsburgh Steelers,19,37,349,307,42,2,454,190,264,,
4,Sun,28-Sep,L,,2-Feb,@,Baltimore Ravens,10,38,315,248,67,1,454,327,127,,
5,Sun,5-Oct,W,,2-Mar,,Chicago Bears,31,24,322,231,91,3,347,262,85,4,
6,Sun,12-Oct,T,OT,3/2/2001,@,Cincinnati Bengals,37,37,431,284,147,1,513,320,193,2,
7,Sun,19-Oct,L,,3/3/2001,@,Green Bay Packers,17,38,331,223,108,1,363,241,122,,
8,Sun,26-Oct,L,,3/4/2001,,Seattle Seahawks,9,13,266,152,114,2,310,191,119,2,
9,Thu,30-Oct,L,,3/5/2001,,New Orleans Saints,10,28,231,122,109,2,375,270,105,2,
10,Mon,10-Nov,L,,3/6/2001,@,Philadelphia Eagles,21,45,317,215,102,5,365,328,37,,
11,Sun,16-Nov,L,,3/7/2001,,Atlanta Falcons,17,19,391,285,106,2,346,260,86,1,
12,,,,,,,Bye Week,,,,,,,,,,,
13,Sun,30-Nov,L,,3/8/2001,@,Minnesota Vikings,13,31,348,170,178,1,210,118,92,,
14,Sun,7-Dec,W,,4/8/2001,@,New Orleans Saints,41,10,497,226,271,,310,218,92,2,
15,Sun,14-Dec,W,,5/8/2001,,Tampa Bay Buccaneers,19,17,392,269,123,1,287,136,151,3,
16,Sun,21-Dec,W,,6/8/2001,,Cleveland Browns,17,13,404,195,209,2,228,144,84,1,
17,Sun,28-Dec,W,,7/8/2001,@,Atlanta Falcons,34,3,306,112,194,,288,225,63,3,
18,Sat,3-Jan,W,,8/8/2001,,Arizona Cardinals,27,16,386,198,188,3,78,51,27,3,
19,Sat,10-Jan,L,,8/9/2001,@,Seattle Seahawks,17,31,362,230,132,3,348,248,100,,
