Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,W,,Jan-00,,Buffalo Bills,13,7,308,225,83,1,160,95,65,,
2,Sun,18-Sep,W,,Feb-00,@,Cleveland Browns,25,20,382,302,80,2,387,242,145,2,
3,Sun,25-Sep,W,,Mar-00,@,Jacksonville Jaguars,19,17,283,199,84,3,216,168,48,3,
4,Sun,2-Oct,L,,1-Mar,,Oakland Raiders,27,28,412,282,130,1,261,199,62,1,
5,Sun,9-Oct,L,,2-Mar,,Washington Redskins,10,16,306,188,118,1,310,250,60,2,
6,Sun,16-Oct,L,,3-Mar,@,New York Giants,23,27,391,293,98,,435,397,38,3,
7,Sun,23-Oct,L,,4-Mar,@,New York Jets,16,24,245,234,11,3,344,189,155,2,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Sun,6-Nov,W,,4-Apr,,Pittsburgh Steelers,21,14,274,224,50,1,277,241,36,1,
10,Thu,10-Nov,W,,4-May,,Cleveland Browns,28,7,396,277,119,2,144,111,33,3,
11,Sun,20-Nov,L,,5-May,@,Dallas Cowboys,17,27,368,267,101,,417,299,118,,
12,Sun,27-Nov,W,,5-Jun,,Cincinnati Bengals,19,14,311,219,92,1,325,261,64,2,
13,Sun,4-Dec,W,,5-Jul,,Miami Dolphins,38,6,496,386,110,2,277,215,62,3,
14,Mon,12-Dec,L,,6-Jul,@,New England Patriots,23,30,348,306,42,1,496,401,95,3,
15,Sun,18-Dec,W,,6-Aug,,Philadelphia Eagles,27,26,340,189,151,2,328,159,169,1,
16,Sun,25-Dec,L,,7-Aug,@,Pittsburgh Steelers,27,31,368,246,122,1,406,279,127,2,
17,Sun,1-Jan,L,,8-Aug,@,Cincinnati Bengals,10,27,335,263,72,2,371,218,153,,
