Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,13-Sep,W,,Jan-00,@,Washington Redskins,17,10,256,182,74,1,349,188,161,2,
2,Sun,20-Sep,L,,1-Jan,@,Jacksonville Jaguars,20,23,386,344,42,,396,273,123,,
3,Sun,27-Sep,L,,2-Jan,,Buffalo Bills,14,41,391,289,102,3,428,277,151,,
4,Sun,4-Oct,L,,3-Jan,,New York Jets,14,27,226,167,59,2,425,218,207,1,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,18-Oct,W,,3-Feb,@,Tennessee Titans,38,10,434,254,180,2,299,236,63,4,
7,Sun,25-Oct,W,,3-Mar,,Houston Texans,44,26,503,255,248,1,322,251,71,1,
8,Thu,29-Oct,L,,4-Mar,@,New England Patriots,7,36,270,255,15,2,437,342,95,,
9,Sun,8-Nov,L,,5-Mar,@,Buffalo Bills,17,33,397,289,108,1,420,154,266,,
10,Sun,15-Nov,W,,5-Apr,@,Philadelphia Eagles,20,19,289,190,99,,436,353,83,1,
11,Sun,22-Nov,L,,6-Apr,,Dallas Cowboys,14,24,210,140,70,1,386,220,166,2,
12,Sun,29-Nov,L,,7-Apr,@,New York Jets,20,38,333,321,12,2,411,274,137,,
13,Sun,6-Dec,W,,7-May,,Baltimore Ravens,15,13,219,82,137,1,375,281,94,2,
14,Mon,14-Dec,L,,8-May,,New York Giants,24,31,363,235,128,1,429,337,92,1,
15,Sun,20-Dec,L,,9-May,@,San Diego Chargers,14,30,231,187,44,1,442,302,140,2,
16,Sun,27-Dec,L,,10-May,,Indianapolis Colts,12,18,361,279,82,1,268,168,100,,
17,Sun,3-Jan,W,,10-Jun,,New England Patriots,20,10,438,342,96,,196,126,70,,
