Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,7-Sep,L,,0-1,@,Philadelphia Eagles,17,34,306,242,64,1,420,275,145,3,
2,Sun,14-Sep,L,,0-2,@,Washington Redskins,10,41,148,123,25,1,449,258,191,,
3,Sun,21-Sep,L,,0-3,,Indianapolis Colts,17,44,344,239,105,3,529,385,144,,
4,Sun,28-Sep,L,,0-4,@,San Diego Chargers,14,33,320,235,85,3,407,365,42,,
5,Sun,5-Oct,L,,0-5,,Pittsburgh Steelers,9,17,243,187,56,2,372,261,111,1,
6,Sun,12-Oct,L,,0-6,@,Tennessee Titans,14,16,379,297,82,2,290,220,70,,
7,Sun,19-Oct,W,,6-Jan,,Cleveland Browns,24,6,336,151,185,3,266,197,69,3,
8,Sun,26-Oct,L,,7-Jan,,Miami Dolphins,13,27,377,201,176,3,326,178,148,1,
9,Sun,2-Nov,L,,8-Jan,@,Cincinnati Bengals,23,33,365,233,132,1,423,232,191,2,
10,Sun,9-Nov,L,,9-Jan,,Dallas Cowboys,17,31,333,262,71,3,399,248,151,1,
11,,,,,,,Bye Week,,,,,,,,,,,
12,Sun,23-Nov,L,,10-Jan,@,Indianapolis Colts,3,23,194,114,80,2,389,214,175,3,
13,Sun,30-Nov,W,,10-Feb,,New York Giants,25,24,258,140,118,,329,213,116,3,
14,Sun,7-Dec,L,,11-Feb,,Houston Texans,13,27,262,188,74,1,304,135,169,,
15,Sun,14-Dec,L,,12-Feb,@,Baltimore Ravens,12,20,248,166,82,1,314,221,93,1,
16,Thu,18-Dec,W,,12-Mar,,Tennessee Titans,21,13,288,111,177,,357,262,95,,
17,Sun,28-Dec,L,,13-Mar,@,Houston Texans,17,23,233,112,121,,358,235,123,2,
