Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,12-Sep,W,,Jan-00,,Denver Broncos,24,17,299,165,134,,363,274,89,2,
2,Sun,19-Sep,L,,1-Jan,@,San Diego Chargers,13,38,350,279,71,6,477,326,151,3,
3,Sun,26-Sep,L,,2-Jan,,Philadelphia Eagles,3,28,191,52,139,1,373,267,106,,
4,Sun,3-Oct,W,,2-Feb,,Indianapolis Colts,31,28,337,163,174,,406,348,58,2,
5,Sun,10-Oct,W,,2-Mar,@,Buffalo Bills,36,26,381,165,216,3,306,196,110,,
6,Mon,18-Oct,L,,3-Mar,,Tennessee Titans,3,30,249,173,76,4,324,171,153,,
7,Sun,24-Oct,L,,4-Mar,@,Kansas City Chiefs,20,42,300,216,84,3,426,190,236,,
8,Sun,31-Oct,W,,4-Apr,@,Dallas Cowboys,35,17,387,238,149,1,415,365,50,4,
9,,,,,,,Bye Week,,,,,,,,,,,
10,Sun,14-Nov,W,,4-May,,Houston Texans,31,24,491,326,165,,395,314,81,1,
11,Sun,21-Nov,W,,4-Jun,,Cleveland Browns,24,20,371,226,145,6,283,195,88,1,
12,Sun,28-Nov,L,,5-Jun,@,New York Giants,20,24,328,121,207,2,361,226,135,,
13,Sun,5-Dec,W,,5-Jul,@,Tennessee Titans,17,6,377,119,258,,220,163,57,2,
14,Sun,12-Dec,W,,5-Aug,,Oakland Raiders,38,31,385,151,234,1,476,323,153,2,
15,Sun,19-Dec,L,,6-Aug,@,Indianapolis Colts,24,34,356,289,67,2,376,221,155,,
16,Sun,26-Dec,L,OT,7-Aug,,Washington Redskins,17,20,336,258,78,2,251,172,79,1,
17,Sun,2-Jan,L,,8-Aug,@,Houston Texans,17,34,322,124,198,2,497,253,244,,
