Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,L,,0-1,@,Washington Redskins,14,28,315,240,75,1,332,258,74,1,
2,Mon,19-Sep,W,,1-Jan,,St. Louis Rams,28,16,323,204,119,1,367,308,59,2,
3,Sun,25-Sep,W,,1-Feb,@,Philadelphia Eagles,29,16,334,232,102,,376,199,177,3,
4,Sun,2-Oct,W,,1-Mar,@,Arizona Cardinals,31,27,360,306,54,2,368,212,156,2,
5,Sun,9-Oct,L,,2-Mar,,Seattle Seahawks,25,36,464,395,69,5,424,279,145,3,
6,Sun,16-Oct,W,,2-Apr,,Buffalo Bills,27,24,414,292,122,,374,219,155,2,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,30-Oct,W,,2-May,,Miami Dolphins,20,17,402,344,58,,246,101,145,1,
9,Sun,6-Nov,W,,2-Jun,@,New England Patriots,24,20,361,250,111,2,438,332,106,4,
10,Sun,13-Nov,L,,3-Jun,@,San Francisco 49ers,20,27,395,302,93,2,305,228,77,1,
11,Sun,20-Nov,L,,4-Jun,,Philadelphia Eagles,10,17,278,249,29,2,391,255,136,3,
12,Mon,28-Nov,L,,5-Jun,@,New Orleans Saints,24,49,465,392,73,2,577,372,205,,
13,Sun,4-Dec,L,,6-Jun,,Green Bay Packers,35,38,447,347,100,2,449,360,89,1,
14,Sun,11-Dec,W,,6-Jul,@,Dallas Cowboys,37,34,510,400,110,1,444,305,139,1,
15,Sun,18-Dec,L,,7-Jul,,Washington Redskins,10,23,324,233,91,3,300,177,123,2,
16,Sat,24-Dec,W,,7-Aug,@,New York Jets,29,14,332,217,115,1,331,226,105,3,
17,Sun,1-Jan,W,,7-Sep,,Dallas Cowboys,31,14,437,331,106,,300,251,49,2,
18,Sun,8-Jan,W,,7-Oct,,Atlanta Falcons,24,2,442,270,172,,247,183,64,,
19,Sun,15-Jan,W,,7-Nov,@,Green Bay Packers,37,20,420,325,95,1,388,241,147,4,
20,Sun,22-Jan,W,OT,7-Dec,@,San Francisco 49ers,20,17,352,267,85,,328,178,150,2,
21,Sun,5-Feb,W,,13-7,N,New England Patriots,21,17,396,282,114,,349,266,83,1,
