Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,10-Sep,L,,0-1,@,Dallas Cowboys,3,19,233,198,35,1,392,263,129,,
2,Mon,18-Sep,L,,0-2,,Detroit Lions,10,24,270,208,62,1,257,119,138,1,
3,Sun,24-Sep,L,,0-3,@,Philadelphia Eagles,24,27,415,366,49,2,354,161,193,1,
4,Sun,1-Oct,L,,0-4,@,Tampa Bay Buccaneers,23,25,379,288,91,,434,323,111,,
5,Sun,8-Oct,L,,0-5,,Los Angeles Chargers,22,27,335,183,152,2,382,258,124,1,
6,Sun,15-Oct,W,,5-Jan,@,Denver Broncos,23,10,266,118,148,,412,366,46,3,
7,Sun,22-Oct,L,,6-Jan,,Seattle Seahawks,7,24,177,131,46,1,425,321,104,1,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Sun,5-Nov,L,,7-Jan,,Los Angeles Rams,17,51,319,208,111,3,473,311,162,,
10,Sun,12-Nov,L,,8-Jan,@,San Francisco 49ers,21,31,374,260,114,1,474,288,186,2,
11,Sun,19-Nov,W,OT,8-Feb,,Kansas City Chiefs,12,9,317,205,112,1,363,229,134,3,
12,Thu,23-Nov,L,,9-Feb,@,Washington Redskins,10,20,170,86,84,1,323,201,122,1,
13,Sun,3-Dec,L,,10-Feb,@,Oakland Raiders,17,24,265,200,65,2,401,282,119,1,
14,Sun,10-Dec,L,,11-Feb,,Dallas Cowboys,10,30,330,228,102,2,454,332,122,,
15,Sun,17-Dec,L,,12-Feb,,Philadelphia Eagles,29,34,504,429,75,1,341,233,108,,
16,Sun,24-Dec,L,,13-Feb,@,Arizona Cardinals,0,23,293,250,43,3,289,215,74,2,
17,Sun,31-Dec,W,,13-Mar,,Washington Redskins,18,10,381,121,260,1,197,136,61,3,
