Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,W,,Jan-00,@,Dallas Cowboys,20,19,316,203,113,1,328,227,101,,
2,Sun,18-Sep,W,,Feb-00,,New Orleans Saints,16,13,417,353,64,3,288,247,41,,
3,Sun,25-Sep,L,,1-Feb,,Washington Redskins,27,29,457,337,120,3,403,313,90,1,
4,Mon,3-Oct,L,,2-Feb,@,Minnesota Vikings,10,24,339,261,78,2,366,262,104,,
5,Sun,9-Oct,L,,3-Feb,@,Green Bay Packers,16,23,221,178,43,1,406,259,147,2,
6,Sun,16-Oct,W,,3-Mar,,Baltimore Ravens,27,23,435,397,38,3,391,293,98,,
7,Sun,23-Oct,W,,3-Apr,@,Los Angeles Rams,17,10,232,196,36,1,345,271,74,4,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Sun,6-Nov,W,,3-May,,Philadelphia Eagles,28,23,302,248,54,2,443,347,96,2,
10,Mon,14-Nov,W,,3-Jun,,Cincinnati Bengals,21,20,351,229,122,2,264,186,78,1,
11,Sun,20-Nov,W,,3-Jul,,Chicago Bears,22,16,329,227,102,,315,222,93,1,
12,Sun,27-Nov,W,,3-Aug,@,Cleveland Browns,27,13,296,192,104,1,343,285,58,3,
13,Sun,4-Dec,L,,4-Aug,@,Pittsburgh Steelers,14,24,234,178,56,2,389,272,117,2,
14,Sun,11-Dec,W,,4-Sep,,Dallas Cowboys,10,7,260,167,93,3,260,152,108,3,
15,Sun,18-Dec,W,,4-Oct,,Detroit Lions,17,6,300,186,114,,324,268,56,2,
16,Thu,22-Dec,L,,5-Oct,@,Philadelphia Eagles,19,24,470,356,114,3,286,168,118,1,
17,Sun,1-Jan,W,,5-Nov,@,Washington Redskins,19,10,332,171,161,,284,246,38,3,
18,Sun,8-Jan,L,,6-Nov,@,Green Bay Packers,13,38,365,295,70,2,406,331,75,,
