Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,12-Sep,W,,Jan-00,,Carolina Panthers,31,18,376,258,118,4,237,148,89,5,
2,Sun,19-Sep,L,,1-Jan,@,Indianapolis Colts,14,38,257,137,120,3,410,250,160,1,
3,Sun,26-Sep,L,,2-Jan,,Tennessee Titans,10,29,471,364,107,3,271,110,161,,
4,Sun,3-Oct,W,,2-Feb,,Chicago Bears,17,3,372,183,189,3,110,51,59,3,
5,Sun,10-Oct,W,,2-Mar,@,Houston Texans,34,10,414,297,117,2,195,171,24,2,
6,Sun,17-Oct,W,,2-Apr,,Detroit Lions,28,20,334,167,167,1,366,302,64,3,
7,Mon,25-Oct,W,,2-May,@,Dallas Cowboys,41,35,497,297,200,5,254,213,41,2,
8,,,,,,,Bye Week,,,,,,,,,,,
9,Sun,7-Nov,W,,2-Jun,@,Seattle Seahawks,41,7,487,290,197,1,162,113,49,3,
10,Sun,14-Nov,L,,3-Jun,,Dallas Cowboys,20,33,480,373,107,3,427,327,100,1,
11,Sun,21-Nov,L,,4-Jun,@,Philadelphia Eagles,17,27,208,147,61,5,392,244,148,2,
12,Sun,28-Nov,W,,4-Jul,,Jacksonville Jaguars,24,20,361,226,135,,328,121,207,2,
13,Sun,5-Dec,W,,4-Aug,,Washington Redskins,31,7,358,161,197,1,338,264,74,6,
14,Mon,13-Dec,W,,4-Sep,@,Minnesota Vikings,21,3,395,182,213,2,164,103,61,1,
15,Sun,19-Dec,L,,5-Sep,,Philadelphia Eagles,31,38,364,264,100,2,418,221,197,3,
16,Sun,26-Dec,L,,6-Sep,@,Green Bay Packers,17,45,386,296,90,6,515,396,119,1,
17,Sun,2-Jan,W,,6-Oct,@,Washington Redskins,17,14,325,243,82,1,385,318,67,4,
