Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,10-Sep,W,,Jan-00,@,Chicago Bears,23,17,372,308,64,,301,176,125,,
2,Sun,17-Sep,W,,Feb-00,,Green Bay Packers,34,23,364,223,141,,367,308,59,2,
3,Sun,24-Sep,W,,Mar-00,@,Detroit Lions,30,26,428,277,151,3,324,253,71,,
4,Sun,1-Oct,L,,1-Mar,,Buffalo Bills,17,23,389,242,147,3,281,164,117,,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,15-Oct,L,,2-Mar,,Miami Dolphins,17,20,339,239,100,1,289,151,138,1,
7,Sun,22-Oct,L,,3-Mar,@,New England Patriots,7,23,343,223,120,,403,241,162,,
8,Sun,29-Oct,W,,3-Apr,@,New York Jets,25,20,386,246,140,2,279,236,43,1,
9,Sun,5-Nov,L,,4-Apr,@,Carolina Panthers,17,20,355,302,53,1,330,129,201,2,
10,Sun,12-Nov,W,,4-May,,Dallas Cowboys,27,7,336,204,132,1,233,126,107,2,
11,Mon,20-Nov,W,,4-Jun,@,Seattle Seahawks,34,31,279,190,89,1,360,224,136,2,
12,Sun,26-Nov,W,,4-Jul,,Tampa Bay Buccaneers,34,20,516,368,148,1,373,279,94,,
13,Sun,3-Dec,L,,5-Jul,,Minnesota Vikings,9,14,275,173,102,,312,207,105,,
14,Thu,7-Dec,W,,5-Aug,,New Orleans Saints,20,17,343,211,132,3,306,256,50,1,
15,Mon,18-Dec,W,,5-Sep,@,Tampa Bay Buccaneers,24,21,410,209,201,,373,289,84,1,
16,Sun,24-Dec,L,,6-Sep,@,New Orleans Saints,13,23,331,264,67,2,315,229,86,1,
17,Sun,31-Dec,W,,6-Oct,,Carolina Panthers,22,10,371,311,60,,248,161,87,3,
18,Sat,6-Jan,W,,6-Nov,@,Los Angeles Rams,26,13,322,198,124,,361,246,115,2,
19,Sat,13-Jan,L,,7-Nov,@,Philadelphia Eagles,10,15,281,195,86,,334,238,96,2,
