Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,@,Denver Broncos,24,27,306,242,64,3,470,324,146,3,
2,Mon,17-Sep,L,,0-2,@,Chicago Bears,17,24,276,202,74,2,271,185,86,2,
3,Sun,23-Sep,W,,2-Jan,,Dallas Cowboys,24,13,295,182,113,,303,137,166,3,
4,Sun,30-Sep,W,,2-Feb,@,Arizona Cardinals,20,17,331,160,171,,263,171,92,1,
5,Sun,7-Oct,L,,3-Feb,,Los Angeles Rams,31,33,373,183,190,,468,313,155,2,
6,Sun,14-Oct,W,,3-Mar,@,Oakland Raiders,27,3,369,214,155,1,185,106,79,2,
7,,,,,,,Bye Week,,,,,,,,,,,
8,Sun,28-Oct,W,,3-Apr,@,Detroit Lions,28,14,413,237,176,,331,297,34,3,
9,Sun,4-Nov,L,,4-Apr,,Los Angeles Chargers,17,25,356,202,154,1,375,215,160,,
10,Sun,11-Nov,L,,5-Apr,@,Los Angeles Rams,31,36,414,141,273,1,456,307,149,,
11,Thu,15-Nov,W,,5-May,,Green Bay Packers,27,24,378,205,173,1,359,311,48,,
12,Sun,25-Nov,W,,5-Jun,@,Carolina Panthers,30,27,397,322,75,,476,256,220,1,
13,Sun,2-Dec,W,,5-Jul,,San Francisco 49ers,43,16,331,163,168,,452,386,66,3,
14,Mon,10-Dec,W,,5-Aug,,Minnesota Vikings,21,7,274,60,214,1,276,199,77,1,
15,Sun,16-Dec,L,OT,6-Aug,@,San Francisco 49ers,23,26,385,217,168,,351,257,94,1,
16,Sun,23-Dec,W,,6-Sep,,Kansas City Chiefs,38,31,464,254,210,,419,265,154,2,
17,Sun,30-Dec,W,,6-Oct,,Arizona Cardinals,27,24,291,109,182,1,198,113,85,2,
18,Sat,5-Jan,L,,7-Oct,@,Dallas Cowboys,22,24,299,226,73,,380,216,164,1,
