Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,W,,Jan-00,,Miami Dolphins,12,10,352,240,112,2,214,150,64,,
2,Sun,18-Sep,L,,1-Jan,@,Los Angeles Rams,3,9,306,239,67,1,283,219,64,,
3,Sun,25-Sep,W,,1-Feb,,San Francisco 49ers,37,18,418,291,127,2,254,119,135,1,
4,Sun,2-Oct,W,,1-Mar,@,New York Jets,27,17,354,288,66,,305,247,58,3,
5,,,,,,,Bye Week,,,,,,,,,,,
6,Sun,16-Oct,W,,1-Apr,,Atlanta Falcons,26,24,333,261,72,,362,310,52,2,
7,Sun,23-Oct,T,OT,4/1/2001,@,Arizona Cardinals,6,6,257,205,52,,443,311,132,,
8,Sun,30-Oct,L,,4/2/2001,@,New Orleans Saints,20,25,359,285,74,1,375,252,123,1,
9,Mon,7-Nov,W,,5/2/2001,,Buffalo Bills,31,25,278,245,33,,425,263,162,1,
10,Sun,13-Nov,W,,6/2/2001,@,New England Patriots,31,24,420,324,96,,385,304,81,2,
11,Sun,20-Nov,W,,7/2/2001,,Philadelphia Eagles,26,15,439,287,152,,308,195,113,2,
12,Sun,27-Nov,L,,7/3/2001,@,Tampa Bay Buccaneers,5,14,245,118,127,3,338,220,118,2,
13,Sun,4-Dec,W,,8/3/2001,,Carolina Panthers,40,7,534,294,240,1,271,182,89,2,
14,Sun,11-Dec,L,,8/4/2001,@,Green Bay Packers,10,38,354,218,136,6,330,237,93,,
15,Thu,15-Dec,W,,9/4/2001,,Los Angeles Rams,24,3,299,227,72,1,183,136,47,,
16,Sat,24-Dec,L,,9/5/2001,,Arizona Cardinals,31,34,391,313,78,1,370,276,94,1,
17,Sun,1-Jan,W,,10/5/2001,@,San Francisco 49ers,25,23,376,289,87,,253,191,62,2,
18,Sat,7-Jan,W,,11/5/2001,,Detroit Lions,26,6,387,210,177,,231,182,49,,
19,Sat,14-Jan,L,,11/6/2001,@,Atlanta Falcons,20,36,309,208,101,2,422,323,99,,
