Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,@,Arizona Cardinals,16,20,254,139,115,2,253,210,43,2,
2,Sun,16-Sep,W,,1-Jan,,Dallas Cowboys,27,7,315,133,182,,296,247,49,2,
3,Mon,24-Sep,W,,1-Feb,,Green Bay Packers,14,12,238,111,127,,268,184,84,,
4,Sun,30-Sep,L,,2-Feb,@,St. Louis Rams,13,19,319,140,179,3,286,211,75,1,
5,Sun,7-Oct,W,,2-Mar,@,Carolina Panthers,16,12,310,212,98,3,190,108,82,2,
6,Sun,14-Oct,W,,2-Apr,,New England Patriots,24,23,368,283,85,2,475,388,87,2,
7,Thu,18-Oct,L,,3-Apr,@,San Francisco 49ers,6,13,251,115,136,1,313,138,175,1,
8,Sun,28-Oct,L,,4-Apr,@,Detroit Lions,24,28,369,236,133,2,415,331,84,1,
9,Sun,4-Nov,W,,4-May,,Minnesota Vikings,30,20,385,190,195,,287,44,243,2,
10,Sun,11-Nov,W,,4-Jun,,New York Jets,28,7,363,189,174,2,185,101,84,3,
11,,,,,,,Bye Week,,,,,,,,,,,
12,Sun,25-Nov,L,,5-Jun,@,Miami Dolphins,21,24,312,216,96,,435,246,189,1,
13,Sun,2-Dec,W,OT,5-Jul,@,Chicago Bears,23,17,459,283,176,1,365,233,132,,
14,Sun,9-Dec,W,,5-Aug,,Arizona Cardinals,58,0,493,209,284,1,154,111,43,8,
15,Sun,16-Dec,W,,5-Sep,@,Buffalo Bills,50,17,466,196,270,,333,215,118,3,
16,Sun,23-Dec,W,,5-Oct,,San Francisco 49ers,42,13,346,170,176,1,313,231,82,2,
17,Sun,30-Dec,W,,5-Nov,,St. Louis Rams,20,13,362,209,153,,331,252,79,1,
18,Sun,6-Jan,W,,5-Dec,@,Washington Redskins,24,14,380,156,224,1,203,99,104,2,
19,Sun,13-Jan,L,,6-Dec,@,Atlanta Falcons,28,30,491,368,123,2,417,250,167,2,
