Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Thu,4-Sep,W,,Jan-00,,Green Bay Packers,36,16,398,191,207,1,255,175,80,1,
2,Sun,14-Sep,L,,1-Jan,@,San Diego Chargers,21,30,288,180,108,1,377,276,101,,
3,Sun,21-Sep,W,OT,1-Feb,,Denver Broncos,26,20,384,255,129,1,332,296,36,2,
4,,,,,,,Bye Week,,,,,,,,,,,
5,Mon,6-Oct,W,,1-Mar,@,Washington Redskins,27,17,403,178,225,,307,275,32,,
6,Sun,12-Oct,L,,2-Mar,,Dallas Cowboys,23,30,206,126,80,1,401,239,162,2,
7,Sun,19-Oct,L,,3-Mar,@,St. Louis Rams,26,28,463,292,171,,275,173,102,,
8,Sun,26-Oct,W,,3-Apr,@,Carolina Panthers,13,9,310,191,119,2,266,152,114,2,
9,Sun,2-Nov,W,,3-May,,Oakland Raiders,30,24,326,177,149,,226,189,37,3,
10,Sun,9-Nov,W,,3-Jun,,New York Giants,38,17,510,160,350,3,324,270,54,2,
11,Sun,16-Nov,L,,4-Jun,@,Kansas City Chiefs,20,24,372,168,204,,298,108,190,2,
12,Sun,23-Nov,W,,4-Jul,,Arizona Cardinals,19,3,293,169,124,,204,140,64,1,
13,Thu,27-Nov,W,,4-Aug,@,San Francisco 49ers,19,3,379,222,157,,164,100,64,3,
14,Sun,7-Dec,W,,4-Sep,@,Philadelphia Eagles,24,14,440,252,188,2,139,82,57,2,
15,Sun,14-Dec,W,,4-Oct,,San Francisco 49ers,17,7,290,138,152,1,245,105,140,,
16,Sun,21-Dec,W,,4-Nov,@,Arizona Cardinals,35,6,596,329,267,,216,187,29,1,
17,Sun,28-Dec,W,,4-Dec,,St. Louis Rams,20,6,354,222,132,2,245,203,42,3,
18,Sat,10-Jan,W,,13-4,,Carolina Panthers,31,17,348,248,100,,362,230,132,3,
19,Sun,18-Jan,W,OT,14-4,,Green Bay Packers,28,22,397,203,194,5,306,171,135,2,
20,Sun,1-Feb,L,,14-5,N,New England Patriots,24,28,396,234,162,1,377,320,57,2,
