Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,,Philadelphia Eagles,16,17,210,111,99,4,456,306,150,5,
2,Sun,16-Sep,L,,0-2,@,Cincinnati Bengals,27,34,439,309,130,1,375,295,80,1,
3,Sun,23-Sep,L,,0-3,,Buffalo Bills,14,24,240,207,33,2,344,206,138,1,
4,Thu,27-Sep,L,,0-4,@,Baltimore Ravens,16,23,357,314,43,2,438,337,101,1,
5,Sun,7-Oct,L,,0-5,@,New York Giants,27,41,375,291,84,3,502,259,243,2,
6,Sun,14-Oct,W,,5-Jan,,Cincinnati Bengals,34,24,328,218,110,1,438,362,76,4,
7,Sun,21-Oct,L,,6-Jan,@,Indianapolis Colts,13,17,319,264,55,,321,173,148,1,
8,Sun,28-Oct,W,,6-Feb,,San Diego Chargers,7,6,250,117,133,,265,148,117,1,
9,Sun,4-Nov,L,,7-Feb,,Baltimore Ravens,15,25,290,174,116,2,282,145,137,,
10,,,,,,,Bye Week,,,,,,,,,,,
11,Sun,18-Nov,L,OT,8-Feb,@,Dallas Cowboys,20,23,311,192,119,1,320,257,63,1,
12,Sun,25-Nov,W,,8-Mar,,Pittsburgh Steelers,20,14,238,130,108,1,242,193,49,8,
13,Sun,2-Dec,W,,8-Apr,@,Oakland Raiders,20,17,475,353,122,2,429,344,85,1,
14,Sun,9-Dec,W,,8-May,,Kansas City Chiefs,30,7,352,198,154,,310,130,180,1,
15,Sun,16-Dec,L,,9-May,,Washington Redskins,21,38,291,233,58,2,430,308,122,1,
16,Sun,23-Dec,L,,10-May,@,Denver Broncos,12,34,233,142,91,1,457,339,118,1,
17,Sun,30-Dec,L,,11-May,@,Pittsburgh Steelers,10,24,320,182,138,4,212,121,91,,
