Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,11-Sep,L,,0-1,,Minnesota Vikings,16,25,316,252,64,3,301,236,65,,
2,Sun,18-Sep,W,,1-Jan,@,Detroit Lions,16,15,363,224,139,1,375,238,137,1,
3,Sun,25-Sep,L,,2-Jan,,Oakland Raiders,10,17,393,212,181,3,368,245,123,1,
4,Sun,2-Oct,L,,3-Jan,@,Houston Texans,20,27,320,196,124,1,359,244,115,2,
5,Sun,9-Oct,W,,3-Feb,@,Miami Dolphins,30,17,398,163,235,,200,149,51,2,
6,Sun,16-Oct,W,,3-Mar,,Cleveland Browns,28,26,407,270,137,1,341,301,40,,
7,Sun,23-Oct,L,,4-Mar,,Indianapolis Colts,26,34,331,207,124,1,422,341,81,,
8,Thu,27-Oct,W,,4-Apr,,Jacksonville Jaguars,36,22,494,280,214,,370,322,48,1,
9,Sun,6-Nov,L,,5-Apr,@,San Diego Chargers,35,43,393,313,80,3,476,268,208,,
10,Sun,13-Nov,W,,5-May,,Green Bay Packers,47,25,446,292,154,,402,333,69,3,
11,Sun,20-Nov,L,,6-May,@,Indianapolis Colts,17,24,351,254,97,,327,251,76,1,
12,Sun,27-Nov,W,,6-Jun,@,Chicago Bears,27,21,375,226,149,,411,316,95,2,
13,,,,,,,Bye Week,,,,,,,,,,,
14,Sun,11-Dec,W,,6-Jul,,Denver Broncos,13,10,253,73,180,,348,330,18,2,
15,Sun,18-Dec,W,,6-Aug,@,Kansas City Chiefs,19,17,389,241,148,3,316,159,157,1,
16,Sat,24-Dec,L,,7-Aug,@,Jacksonville Jaguars,17,38,263,205,58,1,415,331,84,1,
17,Sun,1-Jan,W,,7-Sep,,Houston Texans,24,17,236,133,103,1,289,243,46,1,
