Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,8-Sep,L,,0-1,,Buffalo Bills,16,17,223,155,68,1,370,242,128,4,
2,Mon,16-Sep,L,,0-2,,Cleveland Browns,3,23,262,169,93,1,375,305,70,1,
3,Sun,22-Sep,L,,0-3,@,New England Patriots,14,30,105,69,36,1,381,313,68,2,
4,,,,,,,Bye Week,,,,,,,,,,,
5,Sun,6-Oct,L,,0-4,@,Philadelphia Eagles,6,31,128,61,67,3,265,181,84,1,
6,Sun,13-Oct,W,,4-Jan,,Dallas Cowboys,24,22,382,326,56,1,399,270,129,,
7,Mon,21-Oct,L,,5-Jan,,New England Patriots,0,33,154,73,81,6,323,249,74,1,
8,Sun,27-Oct,L,,6-Jan,@,Jacksonville Jaguars,15,29,213,167,46,3,389,278,111,1,
9,Sun,3-Nov,L,,7-Jan,@,Miami Dolphins,18,26,321,238,83,1,316,266,50,,
10,Sun,10-Nov,W,,7-Feb,,New York Giants,34,27,294,218,76,,281,258,23,2,
11,Sun,17-Nov,W,,7-Mar,@,Washington Redskins,34,17,400,285,115,2,225,171,54,1,
12,Sun,24-Nov,W,,7-Apr,,Oakland Raiders,34,3,401,313,88,1,208,140,68,2,
13,Sun,1-Dec,L,,8-Apr,@,Cincinnati Bengals,6,22,271,209,62,,277,233,44,,
14,Sun,8-Dec,W,,8-May,,Miami Dolphins,22,21,374,262,112,1,362,240,122,1,
15,Thu,12-Dec,L,,9-May,@,Baltimore Ravens,21,42,310,207,103,2,430,212,218,,
16,Sun,22-Dec,W,,9-Jun,,Pittsburgh Steelers,16,10,259,174,85,1,260,185,75,2,
17,Sun,29-Dec,W,,9-Jul,@,Buffalo Bills,13,6,271,185,86,1,309,236,73,3,
