Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Mon,10-Sep,W,,Jan-00,@,Detroit Lions,48,17,349,180,169,2,339,300,39,5,
2,Sun,16-Sep,L,,1-Jan,,Miami Dolphins,12,20,362,320,42,3,257,122,135,2,
3,Thu,20-Sep,L,,2-Jan,@,Cleveland Browns,17,21,268,161,107,3,323,190,133,,
4,Sun,30-Sep,L,,3-Jan,@,Jacksonville Jaguars,12,31,178,144,34,,503,377,126,3,
5,Sun,7-Oct,W,,3-Feb,,Denver Broncos,34,16,512,189,323,2,436,344,92,1,
6,Sun,14-Oct,W,,3-Mar,,Indianapolis Colts,42,34,374,267,107,2,428,301,127,4,
7,Sun,21-Oct,L,,4-Mar,,Minnesota Vikings,17,37,263,192,71,4,316,228,88,,
8,Sun,28-Oct,L,,5-Mar,@,Chicago Bears,10,24,207,150,57,,395,216,179,,
9,Sun,4-Nov,L,,6-Mar,@,Miami Dolphins,6,13,282,202,80,4,168,104,64,,
10,Sun,11-Nov,L,,7-Mar,,Buffalo Bills,10,41,199,116,83,2,451,239,212,,
11,,,,,,,Bye Week,,,,,,,,,,,
12,Sun,25-Nov,L,,8-Mar,,New England Patriots,13,27,338,264,74,1,498,283,215,,
13,Sun,2-Dec,L,,9-Mar,@,Tennessee Titans,22,26,280,124,156,1,403,273,130,1,
14,Sun,9-Dec,W,,9-Apr,@,Buffalo Bills,27,23,248,170,78,2,368,192,176,3,
15,Sat,15-Dec,L,,10-Apr,,Houston Texans,22,29,318,228,90,1,286,239,47,,
16,Sun,23-Dec,L,OT,11-Apr,,Green Bay Packers,38,44,370,323,47,,540,413,127,1,
17,Sun,30-Dec,L,,12-Apr,@,New England Patriots,3,38,239,135,104,3,375,244,131,,
