Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,,Washington Redskins,32,40,358,326,32,3,459,306,153,,
2,Sun,16-Sep,L,,0-2,@,Carolina Panthers,27,35,486,323,163,2,463,244,219,1,
3,Sun,23-Sep,L,OT,0-3,,Kansas City Chiefs,24,27,288,205,83,1,510,237,273,3,
4,Sun,30-Sep,L,,0-4,@,Green Bay Packers,27,28,474,429,45,,421,319,102,2,
5,Sun,7-Oct,W,,4-Jan,,San Diego Chargers,31,24,404,351,53,1,427,310,117,2,
6,,,,,,,Bye Week,,,,,,,,,,,
7,Sun,21-Oct,W,,4-Feb,@,Tampa Bay Buccaneers,35,28,458,377,81,1,513,411,102,,
8,Sun,28-Oct,L,,5-Feb,@,Denver Broncos,14,34,252,201,51,1,530,305,225,1,
9,Mon,5-Nov,W,,5-Mar,,Philadelphia Eagles,28,13,371,231,140,2,447,226,221,2,
10,Sun,11-Nov,W,,5-Apr,,Atlanta Falcons,31,27,440,292,148,1,454,408,46,1,
11,Sun,18-Nov,W,,5-May,@,Oakland Raiders,38,17,380,229,151,,404,284,120,2,
12,Sun,25-Nov,L,,6-May,,San Francisco 49ers,21,31,290,231,59,2,375,231,144,2,
13,Thu,29-Nov,L,,7-May,@,Atlanta Falcons,13,23,436,335,101,5,283,159,124,1,
14,Sun,9-Dec,L,,8-May,@,New York Giants,27,52,487,345,142,4,394,259,135,2,
15,Sun,16-Dec,W,,8-Jun,,Tampa Bay Buccaneers,41,0,447,298,149,,386,319,67,5,
16,Sun,23-Dec,W,OT,8-Jul,@,Dallas Cowboys,34,31,562,446,116,,446,406,40,1,
17,Sun,30-Dec,L,,9-Jul,,Carolina Panthers,38,44,441,378,63,1,530,257,273,1,
