Week,Day,Date,Results,Entering Wins,Rec,Home,Opp,PF,PA,OTotYd,OPassY,ORushY,TO_lost,DTotYd,DPassY,DRushY,TO_won,week_after_bye
1,Sun,9-Sep,L,,0-1,,Tampa Bay Buccaneers,40,48,475,432,43,2,529,417,112,,
2,Sun,16-Sep,W,,1-Jan,,Cleveland Browns,21,18,275,213,62,2,327,234,93,1,
3,Sun,23-Sep,W,OT,1-Feb,@,Atlanta Falcons,43,37,534,391,143,,407,359,48,,
4,Sun,30-Sep,W,,1-Mar,@,New York Giants,33,18,389,219,170,,299,234,65,2,
5,Mon,8-Oct,W,,1-Apr,,Washington Redskins,43,19,447,349,98,1,283,244,39,2,
6,,,,,,,Bye Week,,,,,,,,,,,
7,Sun,21-Oct,W,,1-May,@,Baltimore Ravens,24,23,339,205,134,1,351,274,77,,
8,Sun,28-Oct,W,,1-Jun,@,Minnesota Vikings,30,20,270,164,106,1,423,338,85,2,
9,Sun,4-Nov,W,,1-Jul,,Los Angeles Rams,45,35,487,346,141,1,483,391,92,1,
10,Sun,11-Nov,W,,1-Aug,@,Cincinnati Bengals,51,14,509,265,244,,284,174,110,2,
11,Sun,18-Nov,W,,1-Sep,,Philadelphia Eagles,48,7,546,373,173,,196,138,58,3,
12,Thu,22-Nov,W,,1-Oct,,Atlanta Falcons,31,17,312,162,150,1,366,340,26,4,
13,Thu,29-Nov,L,,2-Oct,@,Dallas Cowboys,10,13,176,111,65,1,308,209,99,2,
14,Sun,9-Dec,W,,2-Nov,@,Tampa Bay Buccaneers,28,14,298,198,100,2,279,174,105,1,
15,Mon,17-Dec,W,,2-Dec,@,Carolina Panthers,12,9,346,191,155,2,247,149,98,2,
16,Sun,23-Dec,W,,13-2,,Pittsburgh Steelers,31,28,370,313,57,1,429,364,65,2,
17,Sun,30-Dec,L,,13-3,,Carolina Panthers,14,33,294,110,184,1,374,263,111,,
18,Sun,13-Jan,W,,14-3,,Philadelphia Eagles,20,14,420,283,137,1,250,201,49,2,
19,Sun,20-Jan,L,OT,14-4,,Los Angeles Rams,23,26,290,242,48,1,378,301,77,1,
